,Country,Mon,Tue,Wed,Thu,Fri,Sat,Sun
0,Afghanistan,1.3514257246486698,1.0767994332591562,1.1375743211558995,1.0026236960152357,0.780959702394342,0.71307851571222,1.0853091885939645
0,Albania,0.9216294448727953,1.3197831716076658,1.0304990230104125,0.9001493138769332,0.9902780902116405,0.9481457632267152,1.0185768986889068
0,Algeria,0.9724050395872083,1.0908255144226295,1.0631752683451883,1.073945231000945,0.9744397295667946,0.9190280500955278,0.9722601229747402
0,Andorra,0.7760187728937729,1.3689296814296814,1.1707660652105096,1.0809941520467836,0.8353098290598291,0.8639393939393939,0.8331980519480519
0,Angola,0.8874816469534641,1.0101727916278458,1.2443648164776404,1.0570704655997656,1.0709228227660803,0.896685838793346,0.8633314634692052
0,AntiguaandBarbuda,0.813953488372093,0.7046296296296297,1.4395622895622897,1.3649305555555555,0.616343669250646,1.4804909560723514,0.6041666666666666
0,Argentina,1.16880007624528,1.1520735418696573,1.0429238728987769,1.061222975697642,1.0258083977668035,0.6680640365754927,0.8960734228536177
0,Armenia,1.176956507193524,1.009181076823372,0.9170745283285411,1.071303146295776,0.9625968850308508,0.9355487253728778,0.9287213570202328
0,Australia,0.9408779086966261,1.41829838259432,1.0243057096681942,1.0344958640525028,0.9677905203587349,0.8348560696054473,1.0158438943869452
0,Austria,1.087304014109694,1.0053348712642856,1.0643586427954974,1.0017460740396884,0.9826847767882093,1.0372745713118239,1.0155884208614296
0,Azerbaijan,0.9567991495686747,0.9310856747702849,1.0361045824521495,1.0168984991861378,1.2417330934511492,0.900768416096809,0.9198127263745666
0,Bahamas,1.1063362771301912,0.9242645272835585,0.839125662749625,1.3945752814184238,1.2723762181581981,0.5997605807846772,0.6728816128355463
0,Bahrain,0.793111380905037,1.1503614523120393,1.1299298637640223,0.9546509595543493,0.9675310728161908,0.98212396711844,1.00971053488447
0,Bangladesh,1.1941137498199903,1.0351978390506638,1.0937117651157142,0.9670596731961566,0.8244380343247375,1.016673631389576,1.0649276806070938
0,Barbados,1.0121506361913601,0.8757698260592008,1.2763878415949201,1.0590354015757242,0.9801723895299747,0.9133369345181489,0.8788381858414627
0,Belarus,0.9273287446293648,1.0820669369704794,1.04317822336893,1.0640736970848323,0.9987753410910071,0.9796153858460308,0.9773115349567315
0,Belgium,1.546323649927282,1.1179637960611262,1.1099177412743058,1.2778894780502617,0.9342332052086594,0.6032405737579399,0.46033526406875874
0,Belize,1.4814419057871415,1.2401436034635362,1.3388725723078967,0.9354146780369584,1.512986134547257,0.189703511013752,0.21651739719856591
0,Benin,0.9051329622758194,0.8931473829201102,2.8840411324786324,0.7170068027210884,0.6580555555555556,0.2706666666666667,0.35833333333333334
0,Bhutan,0.0,0.6,0.0,2.1666666666666665,2.467948717948718,0.9871794871794872,0.8076923076923077
0,Bolivia,0.9676783978443418,1.0603195276819908,1.0858476083775739,1.0734287464118653,0.9378919978650736,0.9928855595798539,0.8975741774291911
0,BosniaandHerzegovina,2.0147690001162912,1.4565899988755904,1.0339381081288237,0.9621689156518638,1.0395011289131595,0.2613526909031814,0.2456467477704845
0,Botswana,3.222804307491694,0.8247474747474748,0.1590909090909091,2.418293626910038,0.13747672806496336,0.0,0.13023255813953488
0,Brazil,0.6684985032224465,1.3000895922633653,1.2869857676501009,1.2810737101775302,1.2311727682552303,0.9234268869685637,0.5524798758465626
0,Brunei,1.1135007699173198,0.7401654259718776,1.3888846344438068,0.6547760210803689,0.8931542135320701,0.8796907695884678,1.004609500805153
0,Bulgaria,1.6003614507191561,1.1238762543218175,1.1071890991790858,1.0424825047154178,1.1049765878055697,0.5031633125084797,0.5175642076521192
0,BurkinaFaso,0.7470225907725908,2.4517291042291043,1.5419031794031794,0.8042438271604939,0.5138615888615888,0.4586026936026936,0.39590263340263343
0,Burma,1.0200974293475478,0.8486911387010184,1.3438356677476428,1.0028025798113585,0.9778191854294588,1.0121958299685754,0.9407217753122807
0,Burundi,2.2944444444444443,0.0,1.0,0.0,1.0,1.0,2.0
0,CaboVerde,0.8939074654591896,1.2238783160322952,1.1263774823367847,0.914664045847201,1.0431483890786217,1.0558133669228167,0.6541331161513717
0,Cambodia,0.9371903526387073,1.0467215119787092,0.8952156010580605,1.107257862083637,1.0202374883446605,0.9200799860607941,1.1859739202386845
0,Cameroon,0.588165258134219,1.1950628662126306,1.4119184917151648,1.3261349943892637,0.9666305421322313,0.46377552442984643,0.5426812282367838
0,Canada,1.1460063833435559,1.0406462202758044,1.2050314412487093,1.3311662059874059,1.0878851929815814,0.7423093491047429,0.604432859941928
0,CentralAfricanRepublic,0.8279056550156295,1.6221316425120773,0.4282451923076923,1.0293010752688172,0.9520114942528736,1.0365384615384616,0.6015625
0,Chad,1.503388888888889,1.2621234725774366,0.7278649237472767,0.7838762115077904,0.9438761011651037,0.8780507110972698,0.8644242424242424
0,Chile,1.0730650651687514,0.4718278988679294,0.5619391834825528,1.6557867810949147,1.1567563176866396,1.1302359701166647,1.1202556806313333
0,China,0.8802373168779424,0.8949849559922177,1.2929415201990797,1.0835264624459797,1.136779559776057,1.1036261803336853,0.7948179867744803
0,Colombia,0.898256626445295,0.8619123909742699,0.8982709773580602,1.4635268233835863,0.9967511798680678,0.9493093171032964,1.024754442729885
0,Comoros,0.8569505810796133,1.2674307823463833,1.0266418119442695,1.0568814616755793,1.1505592760180996,1.2265013326669998,0.43976586376586374
0,CongoBrazzaville,1.5366597186730668,0.9584994683678895,0.7659536541889482,1.4036321939220007,1.091835370511841,0.20341880341880342,0.33554131054131053
0,CongoKinshasa,1.2401454683364046,0.9694627400067988,0.7212701937923549,1.1689601543759078,0.8816742317100494,1.1736180125427282,0.5627723415484926
0,CostaRica,1.7952739499235708,1.5246498783314697,1.3677422288681516,0.8704437419815688,0.9143695830004901,0.3093433544222859,0.22531086569875874
0,CotedIvoire,1.0134957445987898,0.7659955566538591,1.072937610835506,0.8737104457879997,1.1610750238372203,1.0104433561843758,1.2164315810213644
0,Croatia,1.0042820415668814,1.0465729582147056,0.9835483868499318,1.131829315819522,1.0117877279314462,1.0604208220680387,0.9437698529194083
0,Cuba,0.9243883114591858,1.0140616449674142,0.8070812632796872,1.1081943745913665,0.9100983387018097,1.3210656154099465,1.0131392358113487
0,Cyprus,0.8956420481302694,0.8917860009441214,1.0549630963976464,0.9267868219839909,1.6474234706728166,0.9063530730282277,0.7066892797805755
0,Czechia,0.8059058377485369,1.3201832961649194,1.0316484328703164,1.1950450476896979,1.100632579283431,0.878428095955912,0.7550501503331927
0,Denmark,1.189669536055472,1.0677950203137896,0.8385754446863938,1.173475779116127,0.9381982150118885,1.1852668156185973,0.746254121115528
0,DiamondPrincess,0.0,2.3333333333333335,2.3333333333333335,0.0,1.75,0.0,0.0
0,Djibouti,1.0002308402585411,1.0648566818458458,1.1122785829307569,0.7004943667443667,1.0640331890331889,0.6921433267587114,1.4027065527065528
0,Dominica,1.2672413793103448,1.291111111111111,1.13125,1.5077380952380952,0.7842592592592593,0.20192307692307693,0.8024691358024691
0,DominicanRepublic,0.8416896912364703,1.1464458156669368,1.1143745597395753,1.0917139789220203,1.1044091972205374,0.998843839843556,0.7173717713308431
0,Ecuador,0.9288270987387812,0.8763649239712045,1.1631985769090996,1.2207867473078438,1.1474357535419464,1.1225528390500246,0.5399002228010803
0,Egypt,1.4988518193230573,0.9749428640466288,0.9578054550118432,0.8664443400117058,0.9146640125506368,0.8841384728998279,0.9795342669202688
0,ElSalvador,0.9991903006937751,1.0846399146531334,0.9789426039349228,1.0164065149040256,0.9521418586569405,0.9192893630333171,1.000179375282987
0,EquatorialGuinea,0.8585144927536232,0.6695652173913044,1.302325581395349,1.5938492063492062,1.1122222222222222,0.884074074074074,0.30434782608695654
0,Eritrea,1.4256756756756757,1.3405982905982905,0.8752136752136752,1.060625,0.9696581196581198,0.659009009009009,0.4444444444444444
0,Estonia,1.0560568572547586,1.390841344275891,0.9084630221062014,1.1803132414247055,0.9337903936904904,0.7440610667902304,0.8310299351958692
0,Eswatini,1.0095046325109875,1.2074332877785994,1.154847040219234,1.3662734463627932,0.698594827641704,0.7457590921950246,1.017665123775034
0,Ethiopia,0.9109538257223195,1.02277212495912,1.1810839215137694,0.9824635578768932,1.0363755639013383,1.0211703505380878,0.8779061320068825
0,Fiji,1.3417752155674796,0.7999462123395986,1.5923349413281298,1.3384892404486388,1.4726474099967852,0.4769513852541509,0.20981426997665972
0,Finland,0.9485250045196679,1.2138097956744947,0.9706063958273449,1.7572875169643307,0.7308232570808618,0.9343546293065286,0.5708455120500648
0,France,1.272130461227633,1.49343366742783,1.0941472914526966,1.0191281368008804,1.241357713487424,0.6333011348993041,0.4045595060665177
0,Gabon,2.2280029087721394,0.3270042194092827,1.3109700306815693,0.5472934472934473,1.561060606060606,0.708598976780795,0.0
0,Gambia,1.1861111111111111,1.2701249668691175,1.149466018017127,0.8251966105032119,0.7712225033382528,0.7374131944444444,0.7791549928160919
0,Georgia,1.0088710347681318,1.0962015357612267,1.3941973101922223,0.806190033088597,0.8874333801742718,1.0325414124048287,0.9160124649688017
0,Germany,1.1079918682605456,1.4123914232295287,1.4046368599973043,1.2620104747497232,1.1305373278355744,0.5271369973265317,0.309816321910156
0,Ghana,1.0658555537739776,1.1674139309560994,0.9508788275811186,0.7541296449381717,0.9048711045725976,1.025944785725977,1.0056205133990568
0,Greece,1.0573471395018539,1.1007605508751812,1.0197800186333428,1.0151808375725475,1.0733560635599675,0.9067386518172964,0.9335003105501067
0,Grenada,0.560058170995671,1.7951739618406284,1.1537102772143342,1.4044954929851092,0.8176401033932795,0.30811792680458916,0.968072468072468
0,Guatemala,0.6087748995870051,0.9465540614570143,1.14058895278522,1.2370759291816011,1.2048033457903384,1.2000089294233096,0.7720608895120646
0,Guinea,1.4022477438893102,1.274068032565835,1.0069102194102195,1.0922297695179546,0.6791164262639923,0.6240768013686433,0.8870208105147864
0,GuineaBissau,0.7978494623655914,1.09317767842358,1.0480449657869013,0.6362093758987633,1.4680555555555554,0.9199146722772567,0.8513838013838014
0,Guyana,0.9550141091156159,1.052068651361545,1.2162593804476276,1.0951716617371559,0.8196334983860669,0.7362516611031384,1.1625328340586274
0,Haiti,1.5624548961781715,1.1412408957414644,0.8115427678059107,1.2250250899834934,0.6685426780577282,1.00163018141279,0.5657863663584487
0,Honduras,1.2154493158190618,1.2506257749508314,1.1497845143919736,1.1052912721930255,1.0624708652420674,0.7341475701163744,0.48121375496271596
0,Hungary,1.460127691236063,1.108876612945108,1.5114138805393098,0.9143502376047568,0.9899567137081223,0.6638003098591848,0.5516545515430706
0,Iceland,0.9792929292929293,2.431359649122807,0.9369617224880382,1.0998611111111112,1.1424630924630925,0.07051282051282051,0.2841880341880342
0,India,0.8641511128553105,1.122122562694335,1.069923716105485,1.077886512028165,1.069864547645679,0.9852371648402442,0.9717516319833017
0,Indonesia,0.9863534605301599,1.0904392578854183,1.1018853601304175,1.0903724710026053,1.0271886929758038,0.920368317714567,0.8970387048664065
0,Iran,1.0175966332583735,1.0252466242762306,1.0180479304467616,1.0168418769049663,0.9321698979377064,0.9473226218067328,1.0229067336430717
0,Iraq,1.0396669773349978,1.063803396841881,0.9749648517149584,0.9304385655945511,1.1745986431285051,0.8812539331001863,1.0357823271810576
0,Ireland,0.3616433134335171,0.9330953533256859,3.254590000690853,0.8701691343179133,0.7014563238992609,0.6159551439486032,0.25586292203513616
0,Israel,1.1098778033678043,1.003438320364277,0.952753998390735,1.1318375322490062,0.6563817463040542,0.8533286537270366,1.3961450308657823
0,Italy,0.9238943233101108,1.2058667742521172,1.1300758588680475,1.0908609817427661,1.122420896062568,1.0164627534770916,0.7338548391708426
0,Jamaica,0.8618748349783166,0.7971216008756141,1.2315196474557781,1.1269907411468507,1.0938517763282294,0.838612271298683,1.0178391161205842
0,Japan,0.9788237139588564,1.2196989628656407,1.2115307399418045,1.156830971599314,1.1052933036799537,0.8715539361409239,0.6018203383573238
0,Jordan,1.5816350818418188,1.0851315089969034,0.8669693725318025,0.8530847506427072,0.9851070953599971,0.9063437651690646,0.89342085718879
0,Kazakhstan,1.2858455017903363,0.5570919991247117,0.5426625193615295,0.46785487561287825,0.5142714212204832,0.20754223337007022,3.38625991853177
0,Kenya,0.8872657024219239,1.095639960838063,1.082614338858345,1.2369868320918338,0.9906920439010443,0.8144463456919586,1.074251399608853
0,Kiribati,1.75,2.625,1.75,0.21875,1.1666666666666667,0.0,0.5833333333333334
0,KoreaNorth,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0,KoreaSouth,1.1105880568108673,0.9910674705466239,1.0643005994243495,1.1088750483109484,1.07331337210575,0.9023415880140925,0.8409644960675395
0,Kosovo,1.245860523750483,0.9111890934063278,1.0310508660778943,0.9760825550928064,0.9222542070392236,0.7629138440664781,0.842132326971448
0,Kuwait,1.103075186656487,1.0859244124074652,0.9649108035900894,0.9148751105470007,0.9964949800700874,1.123863278186144,0.9137236357817534
0,Kyrgyzstan,0.9724128557714398,1.0633986723615068,0.9986817811384663,0.8990581403963028,1.0248045060540416,0.9339994065138715,1.1179304513277974
0,Laos,0.7706859611887933,0.9071456438531843,0.9708458657369924,0.8132941237216769,1.4951060801826634,0.7563152592241444,1.280912808807309
0,Latvia,0.6371024315118079,1.4970144931002254,1.3116922174991132,1.1983976512968824,1.191066278523074,0.6950443706982607,0.47596868718939755
0,Lebanon,0.8438900029750847,1.1540907271619212,1.1480782772165161,1.023631677482055,0.9468957921521303,1.05303279239934,0.9189863898491919
0,Lesotho,0.7859250068927489,0.6329651684261614,1.6234023637256874,1.1219444643246115,1.4318261091742288,0.6478141594851052,0.49635988101291717
0,Liberia,1.052894736842105,1.2849507575757575,1.0601626016260164,1.3534722222222222,0.5472121599545422,0.8100877192982455,0.7442334726503648
0,Libya,1.0809907537947072,1.052387737887412,1.010625182666188,1.2399013726968793,0.9894902120521788,0.2685357608686576,1.4407951385828084
0,Liechtenstein,1.7572294372294373,1.5636580086580085,0.37808641975308643,1.3539473684210528,1.0194444444444446,0.5884803921568628,0.4447586726998492
0,Lithuania,1.0397080655440603,1.0629543200240967,1.0650052837937403,1.052217137851708,1.0011350128021754,0.9713188578758496,0.9561554793081191
0,Luxembourg,2.231065289535752,1.0482684490885958,1.2892225594793434,1.1384212221638,0.9615082204425268,0.27934229390681004,0.2605369938703272
0,Madagascar,0.6238835184301101,0.7946548289862513,0.5017061966939953,0.5086779435730198,0.5525198952475524,2.073578021430394,1.8474442447348016
0,Malawi,0.9257665335354641,1.1197089563528733,1.1236706811740764,0.9989071614306904,0.788031696120376,0.9915100162242038,1.1067991093979106
0,Malaysia,0.9764879760810745,1.0341521584098516,1.0599912343983173,1.0477548862774297,1.1017517550983005,0.9670513439734421,0.9636104939762679
0,Maldives,1.1337890898385121,1.235503323836657,0.791551490514905,1.1345204863954863,0.9851527321406839,0.7620814779475048,1.0507269101827292
0,Mali,0.988296633490226,1.0513686897093661,1.0664531188842485,0.7713587312701013,1.2417237147636893,0.9873766382822142,0.8545354699988176
0,Malta,0.9006116468786486,1.0001116771326442,1.1868578810134427,0.8840222538120329,1.15631763398105,1.1333059545393314,0.9174504023783949
0,Mauritania,0.952451311607,0.8470066041089243,1.4936194246876953,0.9805664088179303,1.2400987823933853,0.8808945553179429,0.7610943251505626
0,Mauritius,1.5796400258909522,1.339216571342959,1.0604803691700198,1.1729671827744619,0.6539603807998856,0.9574650915021365,0.3727104377104377
0,Mexico,0.6888151434269092,1.1808675057742963,1.2276574200527786,1.238627634792566,1.1274252086756948,1.0967010528609833,0.5710196009924873
0,Moldova,0.8874742418987279,1.0856054284452477,1.3622055493529608,1.0446139563327144,1.0666393017251115,0.8810102804752674,0.7258699868949452
0,Monaco,0.7,1.3433823529411764,1.6916666666666667,0.7377450980392156,1.0846354166666667,0.5147058823529411,1.0694444444444444
0,Mongolia,0.8267959106244596,0.9669591340568191,1.0610067159742496,0.9774833914284005,1.0996885454710765,0.815563869464672,1.17298414995773
0,Montenegro,1.0372296644857562,1.1520347702967033,1.0789890486286462,0.9038950610992321,1.0349166131626246,0.8498457680836035,0.8881131198463753
0,Morocco,1.0106389772398474,1.2057735792650603,1.1605284376492262,1.0158439483684796,1.0370928507559056,0.8979584457786561,0.8545328491587736
0,Mozambique,1.149082773728762,1.069191825864521,1.042551080302267,0.9566200345712801,0.7928249922210735,0.9825912850687116,1.1055435867515477
0,Namibia,0.6268981133552923,0.8545890760722044,1.071639414908692,1.3340880048371675,1.2392976970783995,0.921889968214053,0.9883446721785156
0,Nepal,1.029753087025655,0.9477952629215017,1.0847358536866414,1.0315268564475044,1.104722120544754,0.9500973707464923,0.8681714468601142
