,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Date
3873,New Zealand,2020-07-30 04:35:05,-40.9006,174.886,1560,22.0,1514.0,24.0,New Zealand,32.35015811139777,1.4102564102564104,2020-07-29
448,New Zealand,2021-07-30 04:21:34,-40.9006,174.886,2870,26.0,2799.0,45.0,New Zealand,59.51599601263564,0.9059233449477352,2021-07-29
3873,New Zealand,2020-07-31 04:35:18,-40.9006,174.886,1560,22.0,1518.0,20.0,New Zealand,32.35015811139777,1.4102564102564104,2020-07-30
448,New Zealand,2021-07-31 04:21:35,-40.9006,174.886,2870,26.0,2799.0,45.0,New Zealand,59.51599601263564,0.9059233449477352,2021-07-30
3876,New Zealand,2020-08-01 04:36:27,-40.9006,174.886,1562,22.0,1518.0,22.0,New Zealand,32.39163267307905,1.408450704225352,2020-07-31
448,New Zealand,2021-08-01 04:21:50,-40.9006,174.886,2873,26.0,2811.0,36.0,New Zealand,59.57820785515756,0.9049773755656108,2021-07-31
3876,New Zealand,2020-08-02 04:34:47,-40.9006,174.886,1565,22.0,1518.0,25.0,New Zealand,32.45384451560097,1.4057507987220448,2020-08-01
448,New Zealand,2021-08-02 04:21:36,-40.9006,174.886,2877,26.0,2814.0,37.0,New Zealand,59.66115697852012,0.9037191518943344,2021-08-01
3876,New Zealand,2020-08-03 04:34:35,-40.9006,174.886,1567,22.0,1518.0,27.0,New Zealand,32.49531907728225,1.4039566049776644,2020-08-02
448,New Zealand,2021-08-03 04:21:39,-40.9006,174.886,2877,26.0,2821.0,30.0,New Zealand,59.66115697852012,0.9037191518943344,2021-08-02
3876,New Zealand,2020-08-04 04:41:59,-40.9006,174.886,1567,22.0,1523.0,22.0,New Zealand,32.49531907728225,1.4039566049776644,2020-08-03
448,New Zealand,2021-08-04 04:21:25,-40.9006,174.886,2879,26.0,2824.0,29.0,New Zealand,59.7026315402014,0.9030913511635984,2021-08-03
3876,New Zealand,2020-08-05 04:34:43,-40.9006,174.886,1569,22.0,1523.0,24.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-04
448,New Zealand,2021-08-05 04:21:51,-40.9006,174.886,2880,26.0,2824.0,30.0,New Zealand,59.72336882104204,0.9027777777777778,2021-08-04
3879,New Zealand,2020-08-06 04:35:02,-40.9006,174.886,1569,22.0,1524.0,23.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-05
448,New Zealand,2021-08-06 04:21:18,-40.9006,174.886,2880,26.0,,,New Zealand,59.72336882104204,0.9027777777777778,2021-08-05
3879,New Zealand,2020-08-07 04:35:11,-40.9006,174.886,1569,22.0,1524.0,23.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-06
448,New Zealand,2021-08-07 04:21:30,-40.9006,174.886,2880,26.0,,,New Zealand,59.72336882104204,0.9027777777777778,2021-08-06
3879,New Zealand,2020-08-08 04:34:53,-40.9006,174.886,1569,22.0,1524.0,23.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-07
448,New Zealand,2021-08-08 04:21:33,-40.9006,174.886,2886,26.0,,,New Zealand,59.847792506085874,0.9009009009009008,2021-08-07
3879,New Zealand,2020-08-09 04:34:54,-40.9006,174.886,1569,22.0,1524.0,23.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-08
448,New Zealand,2021-08-09 04:21:24,-40.9006,174.886,2890,26.0,,,New Zealand,59.930741629448434,0.8996539792387543,2021-08-08
3879,New Zealand,2020-08-10 04:34:55,-40.9006,174.886,1569,22.0,1526.0,21.0,New Zealand,32.53679363896352,1.4021669853409815,2020-08-09
448,New Zealand,2021-08-10 04:21:27,-40.9006,174.886,2902,26.0,,,New Zealand,60.17958899953611,0.895933838731909,2021-08-09
3879,New Zealand,2020-08-11 04:35:08,-40.9006,174.886,1570,22.0,1526.0,22.0,New Zealand,32.557530919804165,1.4012738853503184,2020-08-10
448,New Zealand,2021-08-11 04:21:58,-40.9006,174.886,2904,26.0,,,New Zealand,60.221063561217385,0.8953168044077136,2021-08-10
428,New Zealand,2020-08-12 04:27:29,-40.9006,174.886,1570,22.0,1526.0,22.0,New Zealand,32.557530919804165,1.4012738853503184,2020-08-11
448,New Zealand,2021-08-12 04:21:25,-40.9006,174.886,2913,26.0,,,New Zealand,60.40769908878314,0.8925506350841057,2021-08-11
428,New Zealand,2020-08-13 04:29:15,-40.9006,174.886,1589,22.0,1531.0,36.0,New Zealand,32.95153925577632,1.3845185651353051,2020-08-12
448,New Zealand,2021-08-13 04:21:24,-40.9006,174.886,2914,26.0,,,New Zealand,60.42843636962378,0.8922443376801648,2021-08-12
428,New Zealand,2020-08-14 04:51:19,-40.9006,174.886,1602,22.0,1531.0,49.0,New Zealand,33.221123906704634,1.373283395755306,2020-08-13
448,New Zealand,2021-08-14 04:21:25,-40.9006,174.886,2914,26.0,,,New Zealand,60.42843636962378,0.8922443376801648,2021-08-13
428,New Zealand,2020-08-15 04:27:31,-40.9006,174.886,1609,22.0,1531.0,56.0,New Zealand,33.36628487258911,1.3673088875077688,2020-08-14
448,New Zealand,2021-08-15 04:21:41,-40.9006,174.886,2919,26.0,,,New Zealand,60.53212277382698,0.8907159986296677,2021-08-14
428,New Zealand,2020-08-16 04:27:42,-40.9006,174.886,1622,22.0,1531.0,69.0,New Zealand,33.63586952351742,1.3563501849568431,2020-08-15
448,New Zealand,2021-08-16 04:21:31,-40.9006,174.886,2926,26.0,,,New Zealand,60.677283739711456,0.8885850991114149,2021-08-15
428,New Zealand,2020-08-17 04:27:20,-40.9006,174.886,1631,22.0,1531.0,78.0,New Zealand,33.82250505108318,1.34886572654813,2020-08-16
448,New Zealand,2021-08-17 04:21:49,-40.9006,174.886,2926,26.0,,,New Zealand,60.677283739711456,0.8885850991114149,2021-08-16
428,New Zealand,2020-08-18 04:27:56,-40.9006,174.886,1643,22.0,1531.0,90.0,New Zealand,34.07135242117086,1.3390139987827143,2020-08-17
448,New Zealand,2021-08-18 04:21:35,-40.9006,174.886,2936,26.0,,,New Zealand,60.88465654811785,0.885558583106267,2021-08-17
428,New Zealand,2020-08-19 04:27:00,-40.9006,174.886,1649,22.0,1531.0,96.0,New Zealand,34.195776106214694,1.334141904184354,2020-08-18
448,New Zealand,2021-08-19 04:21:15,-40.9006,174.886,2936,26.0,,,New Zealand,60.88465654811785,0.885558583106267,2021-08-18
428,New Zealand,2020-08-20 04:27:43,-40.9006,174.886,1654,22.0,1531.0,101.0,New Zealand,34.29946251041789,1.3301088270858523,2020-08-19
448,New Zealand,2021-08-20 04:21:33,-40.9006,174.886,2968,26.0,,,New Zealand,61.54824953501832,0.876010781671159,2021-08-19
428,New Zealand,2020-08-21 04:27:41,-40.9006,174.886,1665,22.0,1538.0,105.0,New Zealand,34.52757259966493,1.3213213213213213,2020-08-20
448,New Zealand,2021-08-21 04:21:38,-40.9006,174.886,2992,26.0,,,New Zealand,62.04594427519367,0.8689839572192514,2021-08-20
428,New Zealand,2020-08-22 04:27:49,-40.9006,174.886,1671,22.0,1538.0,111.0,New Zealand,34.651996284708765,1.3165769000598444,2020-08-21
448,New Zealand,2021-08-22 04:21:29,-40.9006,174.886,3016,26.0,,,New Zealand,62.543639015369024,0.8620689655172413,2021-08-21
428,New Zealand,2020-08-23 04:27:48,-40.9006,174.886,1674,22.0,1538.0,114.0,New Zealand,34.714208127230684,1.3142174432497014,2020-08-22
448,New Zealand,2021-08-23 04:21:27,-40.9006,174.886,3054,26.0,,,New Zealand,63.33165568731332,0.8513425016371972,2021-08-22
428,New Zealand,2020-08-24 04:27:56,-40.9006,174.886,1683,22.0,1538.0,123.0,New Zealand,34.90084365479644,1.30718954248366,2020-08-23
448,New Zealand,2021-08-24 04:21:19,-40.9006,174.886,3096,26.0,,,New Zealand,64.20262148262019,0.8397932816537468,2021-08-23
428,New Zealand,2020-08-25 04:28:02,-40.9006,174.886,1690,22.0,1539.0,129.0,New Zealand,35.04600462068092,1.301775147928994,2020-08-24
448,New Zealand,2021-08-25 04:21:41,-40.9006,174.886,3159,26.0,,,New Zealand,65.50907017558049,0.823045267489712,2021-08-24
428,New Zealand,2020-08-26 04:28:11,-40.9006,174.886,1695,22.0,1539.0,134.0,New Zealand,35.14969102488411,1.297935103244838,2020-08-25
448,New Zealand,2021-08-26 04:21:28,-40.9006,174.886,3227,26.0,,,New Zealand,66.91920527274398,0.8057018903005888,2021-08-25
428,New Zealand,2020-08-27 04:28:15,-40.9006,174.886,1702,22.0,1554.0,126.0,New Zealand,35.29485199076859,1.2925969447708578,2020-08-26
448,New Zealand,2021-08-27 04:21:37,-40.9006,174.886,3297,26.0,,,New Zealand,68.37081493158875,0.7885956930542918,2021-08-26
428,New Zealand,2020-08-28 04:28:11,-40.9006,174.886,1714,22.0,1561.0,131.0,New Zealand,35.543699360856266,1.2835472578763127,2020-08-27
448,New Zealand,2021-08-28 04:21:28,-40.9006,174.886,3380,26.0,,,New Zealand,70.09200924136184,0.7692307692307693,2021-08-27
428,New Zealand,2020-08-29 04:28:19,-40.9006,174.886,1727,22.0,1568.0,137.0,New Zealand,35.81328401178458,1.2738853503184713,2020-08-28
448,New Zealand,2021-08-29 04:21:14,-40.9006,174.886,3464,26.0,,,New Zealand,71.83394083197555,0.7505773672055427,2021-08-28
428,New Zealand,2020-08-30 04:28:22,-40.9006,174.886,1729,22.0,1570.0,137.0,New Zealand,35.85475857346586,1.2724117987275885,2020-08-29
448,New Zealand,2021-08-30 04:21:23,-40.9006,174.886,3519,26.0,,,New Zealand,72.97449127821073,0.7388462631429383,2021-08-29
428,New Zealand,2020-08-31 04:28:27,-40.9006,174.886,1738,22.0,1585.0,131.0,New Zealand,36.04139410103162,1.2658227848101269,2020-08-30
448,New Zealand,2021-08-31 04:21:46,-40.9006,174.886,3519,26.0,,,New Zealand,72.97449127821073,0.7388462631429383,2021-08-30
428,New Zealand,2020-09-01 04:28:31,-40.9006,174.886,1752,22.0,1598.0,132.0,New Zealand,36.33171603280057,1.2557077625570776,2020-08-31
448,New Zealand,2021-09-01 04:21:38,-40.9006,174.886,3569,26.0,,,New Zealand,74.01135532024271,0.7284953768562623,2021-08-31
428,New Zealand,2020-09-02 04:28:25,-40.9006,174.886,1757,22.0,1606.0,129.0,New Zealand,36.435402437003766,1.2521343198634036,2020-09-01
448,New Zealand,2021-09-02 04:21:15,-40.9006,174.886,3645,26.0,,,New Zealand,75.58738866413132,0.7133058984910837,2021-09-01
428,New Zealand,2020-09-03 04:28:22,-40.9006,174.886,1759,22.0,1622.0,115.0,New Zealand,36.47687699868505,1.250710631040364,2020-09-02
448,New Zealand,2021-09-03 04:21:20,-40.9006,174.886,3729,26.0,,,New Zealand,77.32932025474506,0.6972378653794583,2021-09-02
428,New Zealand,2020-09-04 04:28:26,-40.9006,174.886,1764,22.0,1630.0,112.0,New Zealand,36.580563402888245,1.2471655328798186,2020-09-03
448,New Zealand,2021-09-04 04:21:28,-40.9006,174.886,3748,27.0,,,New Zealand,77.7233285907172,0.7203842049092849,2021-09-03
428,New Zealand,2020-09-05 04:28:19,-40.9006,174.886,1767,24.0,1631.0,112.0,New Zealand,36.64277524541016,1.3582342954159592,2020-09-04
448,New Zealand,2021-09-05 04:21:33,-40.9006,174.886,3768,27.0,,,New Zealand,78.13807420753,0.7165605095541401,2021-09-04
428,New Zealand,2020-09-06 04:28:33,-40.9006,174.886,1772,24.0,1632.0,116.0,New Zealand,36.746461649613366,1.3544018058690743,2020-09-05
448,New Zealand,2021-09-06 04:21:22,-40.9006,174.886,3792,27.0,,,New Zealand,78.63576894770534,0.7120253164556962,2021-09-05
428,New Zealand,2020-09-07 04:28:30,-40.9006,174.886,1776,24.0,1634.0,118.0,New Zealand,36.82941077297592,1.351351351351351,2020-09-06
448,New Zealand,2021-09-07 04:21:35,-40.9006,174.886,3813,27.0,,,New Zealand,79.07125184535877,0.7081038552321007,2021-09-06
428,New Zealand,2020-09-08 04:28:25,-40.9006,174.886,1782,24.0,1635.0,123.0,New Zealand,36.95383445801976,1.3468013468013469,2020-09-07
448,New Zealand,2021-09-08 04:21:31,-40.9006,174.886,3829,27.0,,,New Zealand,79.40304833880901,0.7051449464612171,2021-09-07
428,New Zealand,2020-09-09 04:28:48,-40.9006,174.886,1788,24.0,1639.0,125.0,New Zealand,37.0782581430636,1.342281879194631,2020-09-08
448,New Zealand,2021-09-09 04:21:27,-40.9006,174.886,3847,27.0,,,New Zealand,79.77631939394053,0.7018455939693268,2021-09-08
428,New Zealand,2020-09-10 04:29:01,-40.9006,174.886,1792,24.0,1648.0,120.0,New Zealand,37.16120726642615,1.3392857142857142,2020-09-09
448,New Zealand,2021-09-10 04:21:20,-40.9006,174.886,3866,27.0,,,New Zealand,80.17032772991267,0.6983962752198655,2021-09-09
428,New Zealand,2020-09-11 04:46:23,-40.9006,174.886,1793,24.0,1655.0,114.0,New Zealand,37.1819445472668,1.338538761851645,2020-09-10
448,New Zealand,2021-09-11 04:21:30,-40.9006,174.886,3890,27.0,,,New Zealand,80.66802247008803,0.6940874035989717,2021-09-10
428,New Zealand,2020-09-12 04:25:05,-40.9006,174.886,1795,24.0,1663.0,108.0,New Zealand,37.22341910894807,1.3370473537604457,2020-09-11
448,New Zealand,2021-09-12 04:21:13,-40.9006,174.886,3913,27.0,,,New Zealand,81.14497992942273,0.6900076667518528,2021-09-11
428,New Zealand,2020-09-13 04:30:52,-40.9006,174.886,1797,24.0,1676.0,97.0,New Zealand,37.26489367062936,1.335559265442404,2020-09-12
448,New Zealand,2021-09-13 04:21:15,-40.9006,174.886,3949,27.0,,,New Zealand,81.89152203968577,0.6837173968093189,2021-09-12
428,New Zealand,2020-09-14 04:26:00,-40.9006,174.886,1798,24.0,1678.0,96.0,New Zealand,37.28563095146999,1.3348164627363737,2020-09-13
448,New Zealand,2021-09-14 04:21:41,-40.9006,174.886,3966,27.0,,,New Zealand,82.24405581397664,0.680786686838124,2021-09-13
428,New Zealand,2020-09-15 03:22:50,-40.9006,174.886,1801,24.0,1694.0,83.0,New Zealand,37.34784279399191,1.3325930038867295,2020-09-14
448,New Zealand,2021-09-15 03:22:37,-40.9006,174.886,3981,27.0,,,New Zealand,82.55511502658624,0.6782215523737755,2021-09-14
428,New Zealand,2020-09-16 04:22:53,-40.9006,174.886,1802,25.0,1698.0,79.0,New Zealand,37.36858007483255,1.3873473917869037,2020-09-15
448,New Zealand,2021-09-16 04:22:19,-40.9006,174.886,3999,27.0,,,New Zealand,82.92838608171775,0.6751687921980495,2021-09-15
428,New Zealand,2020-09-17 04:22:00,-40.9006,174.886,1809,25.0,1707.0,77.0,New Zealand,37.51374104071703,1.3819789939192924,2020-09-16
448,New Zealand,2021-09-17 04:21:46,-40.9006,174.886,4014,27.0,,,New Zealand,83.23944529432734,0.672645739910314,2021-09-16
428,New Zealand,2020-09-18 05:05:00,-40.9006,174.886,1809,25.0,1714.0,70.0,New Zealand,37.51374104071703,1.3819789939192924,2020-09-17
448,New Zealand,2021-09-18 04:21:24,-40.9006,174.886,4038,27.0,,,New Zealand,83.73714003450269,0.6686478454680534,2021-09-17
428,New Zealand,2020-09-19 04:22:00,-40.9006,174.886,1811,25.0,1719.0,67.0,New Zealand,37.55521560239831,1.3804527885146327,2020-09-18
448,New Zealand,2021-09-19 04:21:34,-40.9006,174.886,4060,27.0,,,New Zealand,84.19336021299677,0.6650246305418719,2021-09-18
428,New Zealand,2020-09-20 04:22:00,-40.9006,174.886,1815,25.0,1719.0,71.0,New Zealand,37.63816472576087,1.3774104683195592,2020-09-19
448,New Zealand,2021-09-20 04:21:22,-40.9006,174.886,4082,27.0,,,New Zealand,84.64958039149083,0.6614404703576678,2021-09-19
428,New Zealand,2020-09-21 04:23:00,-40.9006,174.886,1815,25.0,1728.0,62.0,New Zealand,37.63816472576087,1.3774104683195592,2020-09-20
448,New Zealand,2021-09-21 04:21:26,-40.9006,174.886,4095,27.0,,,New Zealand,84.91916504241914,0.6593406593406593,2021-09-20
429,New Zealand,2020-09-22 04:23:00,-40.9006,174.886,1815,25.0,1729.0,61.0,New Zealand,37.63816472576087,1.3774104683195592,2020-09-21
448,New Zealand,2021-09-22 04:21:45,-40.9006,174.886,4119,27.0,,,New Zealand,85.4168597825945,0.6554989075018208,2021-09-21
429,New Zealand,2020-09-23 04:23:00,-40.9006,174.886,1824,25.0,1737.0,62.0,New Zealand,37.82480025332662,1.3706140350877194,2020-09-22
448,New Zealand,2021-09-23 04:21:43,-40.9006,174.886,4135,27.0,,,New Zealand,85.74865627604473,0.652962515114873,2021-09-22
429,New Zealand,2020-09-24 04:23:00,-40.9006,174.886,1827,25.0,1737.0,65.0,New Zealand,37.88701209584854,1.3683634373289546,2020-09-23
465,New Zealand,2021-09-24 04:21:44,-40.9006,174.886,4144,27.0,,,New Zealand,85.93529180361048,0.6515444015444015,2021-09-23
429,New Zealand,2020-09-25 04:23:00,-40.9006,174.886,1829,25.0,1744.0,60.0,New Zealand,37.928486657529824,1.366867140513942,2020-09-24
465,New Zealand,2021-09-25 04:21:31,-40.9006,174.886,4162,27.0,,,New Zealand,86.308562858742,0.6487265737626141,2021-09-24
429,New Zealand,2020-09-26 04:23:00,-40.9006,174.886,1831,25.0,1745.0,61.0,New Zealand,37.9699612192111,1.3653741125068268,2020-09-25
465,New Zealand,2021-09-26 04:21:29,-40.9006,174.886,4183,27.0,,,New Zealand,86.74404575639542,0.6454697585464977,2021-09-25
429,New Zealand,2020-09-27 04:23:00,-40.9006,174.886,1833,25.0,1749.0,59.0,New Zealand,38.01143578089238,1.363884342607747,2020-09-26
465,New Zealand,2021-09-27 04:21:16,-40.9006,174.886,4194,27.0,,,New Zealand,86.97215584564246,0.6437768240343348,2021-09-26
429,New Zealand,2020-09-28 04:23:00,-40.9006,174.886,1833,25.0,1753.0,55.0,New Zealand,38.01143578089238,1.363884342607747,2020-09-27
465,New Zealand,2021-09-28 04:21:28,-40.9006,174.886,4204,27.0,,,New Zealand,87.17952865404887,0.6422454804947669,2021-09-27
429,New Zealand,2020-09-29 04:23:42,-40.9006,174.886,1835,25.0,1755.0,55.0,New Zealand,38.05291034257366,1.3623978201634876,2020-09-28
465,New Zealand,2021-09-29 04:21:45,-40.9006,174.886,4248,27.0,,,New Zealand,88.09196901103701,0.635593220338983,2021-09-28
429,New Zealand,2020-09-30 04:23:33,-40.9006,174.886,1836,25.0,1767.0,44.0,New Zealand,38.073647623414296,1.3616557734204793,2020-09-29
465,New Zealand,2021-09-30 04:21:20,-40.9006,174.886,4273,27.0,,,New Zealand,88.61040103205299,0.6318745611982214,2021-09-29
429,New Zealand,2020-10-01 04:23:42,-40.9006,174.886,1848,25.0,1770.0,53.0,New Zealand,38.32249499350198,1.352813852813853,2020-09-30
465,New Zealand,2021-10-01 04:21:35,-40.9006,174.886,4291,27.0,,,New Zealand,88.9836720871845,0.6292239571195526,2021-09-30
429,New Zealand,2020-10-02 04:23:51,-40.9006,174.886,1848,25.0,1780.0,43.0,New Zealand,38.32249499350198,1.352813852813853,2020-10-01
465,New Zealand,2021-10-02 04:21:25,-40.9006,174.886,4319,27.0,,,New Zealand,89.56431595072242,0.6251447094234777,2021-10-01
429,New Zealand,2020-10-03 04:23:40,-40.9006,174.886,1849,25.0,1783.0,41.0,New Zealand,38.34323227434261,1.3520822065981613,2020-10-02
465,New Zealand,2021-10-03 04:21:24,-40.9006,174.886,4352,27.0,,,New Zealand,90.24864621846352,0.6204044117647058,2021-10-02
429,New Zealand,2020-10-04 04:23:44,-40.9006,174.886,1854,25.0,1788.0,41.0,New Zealand,38.44691867854581,1.348435814455232,2020-10-03
465,New Zealand,2021-10-04 04:21:31,-40.9006,174.886,4382,27.0,,,New Zealand,90.8707646436827,0.6161570059333638,2021-10-03
429,New Zealand,2020-10-05 04:23:33,-40.9006,174.886,1855,25.0,1790.0,40.0,New Zealand,38.46765595938645,1.3477088948787062,2020-10-04
465,New Zealand,2021-10-05 04:21:27,-40.9006,174.886,4408,27.0,,,New Zealand,91.40993394553934,0.6125226860254084,2021-10-04
429,New Zealand,2020-10-06 04:23:33,-40.9006,174.886,1858,25.0,1790.0,43.0,New Zealand,38.52986780190837,1.3455328310010763,2020-10-05
465,New Zealand,2021-10-06 04:21:33,-40.9006,174.886,4450,27.0,,,New Zealand,92.2808997408462,0.6067415730337079,2021-10-05
429,New Zealand,2020-10-07 04:23:40,-40.9006,174.886,1861,25.0,1799.0,37.0,New Zealand,38.592079644430285,1.3433637829124128,2020-10-06
465,New Zealand,2021-10-07 04:21:36,-40.9006,174.886,4480,27.0,,,New Zealand,92.9030181660654,0.6026785714285714,2021-10-06
429,New Zealand,2020-10-08 04:23:56,-40.9006,174.886,1864,25.0,1800.0,39.0,New Zealand,38.65429148695221,1.341201716738197,2020-10-07
465,New Zealand,2021-10-08 04:21:25,-40.9006,174.886,4527,28.0,,,New Zealand,93.87767036557544,0.6185111552904794,2021-10-07
429,New Zealand,2020-10-09 04:23:59,-40.9006,174.886,1866,25.0,1800.0,41.0,New Zealand,38.69576604863349,1.339764201500536,2020-10-08
465,New Zealand,2021-10-09 04:21:34,-40.9006,174.886,4563,28.0,,,New Zealand,94.62421247583848,0.6136313828621521,2021-10-08
429,New Zealand,2020-10-10 04:23:57,-40.9006,174.886,1870,25.0,1801.0,44.0,New Zealand,38.77871517199605,1.3368983957219251,2020-10-09
465,New Zealand,2021-10-10 04:21:38,-40.9006,174.886,4624,28.0,,,New Zealand,95.8891866071175,0.6055363321799307,2021-10-09
429,New Zealand,2020-10-11 04:23:46,-40.9006,174.886,1871,25.0,1801.0,45.0,New Zealand,38.79945245283668,1.3361838588989845,2020-10-10
465,New Zealand,2021-10-11 04:21:31,-40.9006,174.886,4659,28.0,,,New Zealand,96.61499143653988,0.6009873363382701,2021-10-10
429,New Zealand,2020-10-12 04:23:45,-40.9006,174.886,1871,25.0,1801.0,45.0,New Zealand,38.79945245283668,1.3361838588989845,2020-10-11
465,New Zealand,2021-10-12 04:21:09,-40.9006,174.886,4704,28.0,,,New Zealand,97.54816907436866,0.5952380952380952,2021-10-11
429,New Zealand,2020-10-13 04:24:02,-40.9006,174.886,1872,25.0,1808.0,39.0,New Zealand,38.82018973367733,1.3354700854700854,2020-10-12
465,New Zealand,2021-10-13 04:20:51,-40.9006,174.886,4759,28.0,,,New Zealand,98.68871952060384,0.5883588989283463,2021-10-12
429,New Zealand,2020-10-14 04:24:05,-40.9006,174.886,1874,25.0,1809.0,40.0,New Zealand,38.8616642953586,1.3340448239060831,2020-10-13
465,New Zealand,2021-10-14 04:21:29,-40.9006,174.886,4831,28.0,,,New Zealand,100.18180374112988,0.5795901469675016,2021-10-13
429,New Zealand,2020-10-15 04:24:28,-40.9006,174.886,1876,25.0,1809.0,42.0,New Zealand,38.903138857039885,1.3326226012793176,2020-10-14
465,New Zealand,2021-10-15 04:21:26,-40.9006,174.886,4897,28.0,,,New Zealand,101.5504642766121,0.5717786399836635,2021-10-14
429,New Zealand,2020-10-16 04:24:01,-40.9006,174.886,1880,25.0,1809.0,46.0,New Zealand,38.98608798040244,1.3297872340425532,2020-10-15
465,New Zealand,2021-10-16 04:21:15,-40.9006,174.886,4939,28.0,,,New Zealand,102.42143007191896,0.5669163798339745,2021-10-15
429,New Zealand,2020-10-17 04:24:12,-40.9006,174.886,1883,25.0,1818.0,40.0,New Zealand,39.04829982292436,1.327668613913967,2020-10-16
465,New Zealand,2021-10-17 04:21:29,-40.9006,174.886,4991,28.0,,,New Zealand,103.49976867563224,0.5610098176718092,2021-10-16
429,New Zealand,2020-10-18 04:24:25,-40.9006,174.886,1886,25.0,1819.0,42.0,New Zealand,39.11051166544628,1.325556733828208,2020-10-17
465,New Zealand,2021-10-18 04:21:10,-40.9006,174.886,5055,28.0,,,New Zealand,104.82695464943316,0.5539070227497527,2021-10-17
429,New Zealand,2020-10-19 04:24:16,-40.9006,174.886,1886,25.0,1824.0,37.0,New Zealand,39.11051166544628,1.325556733828208,2020-10-18
465,New Zealand,2021-10-19 04:20:54,-40.9006,174.886,5153,28.0,,,New Zealand,106.85920817181584,0.5433727925480303,2021-10-18
429,New Zealand,2020-10-20 04:24:22,-40.9006,174.886,1887,25.0,1829.0,33.0,New Zealand,39.13124894628692,1.3248542660307363,2020-10-19
465,New Zealand,2021-10-20 04:21:00,-40.9006,174.886,5213,28.0,,,New Zealand,108.1034450222542,0.5371187416075197,2021-10-19
429,New Zealand,2020-10-21 04:24:14,-40.9006,174.886,1912,25.0,1831.0,56.0,New Zealand,39.649680967302906,1.307531380753138,2020-10-20
465,New Zealand,2021-10-21 04:21:18,-40.9006,174.886,5315,28.0,,,New Zealand,110.21864766799943,0.5268109125117592,2021-10-20
429,New Zealand,2020-10-22 04:24:27,-40.9006,174.886,1914,25.0,1831.0,58.0,New Zealand,39.69115552898418,1.3061650992685476,2020-10-21
465,New Zealand,2021-10-22 04:21:14,-40.9006,174.886,5449,28.0,,,New Zealand,112.99744330064516,0.5138557533492384,2021-10-21
429,New Zealand,2020-10-23 04:24:46,-40.9006,174.886,1923,25.0,1832.0,66.0,New Zealand,39.877791056549945,1.3000520020800832,2020-10-22
465,New Zealand,2021-10-23 04:21:32,-40.9006,174.886,5554,28.0,,,New Zealand,115.17485778891232,0.5041411595246669,2021-10-22
429,New Zealand,2020-10-24 04:24:46,-40.9006,174.886,1934,25.0,1835.0,74.0,New Zealand,40.10590114579698,1.2926577042399172,2020-10-23
465,New Zealand,2021-10-24 04:21:22,-40.9006,174.886,5638,28.0,,,New Zealand,116.91678937952604,0.4966300106420717,2021-10-23
429,New Zealand,2020-10-25 04:24:36,-40.9006,174.886,1935,25.0,1840.0,70.0,New Zealand,40.12663842663762,1.2919896640826871,2020-10-24
465,New Zealand,2021-10-25 04:22:31,-40.9006,174.886,5749,28.0,,,New Zealand,119.21862755283703,0.4870412245607932,2021-10-24
429,New Zealand,2020-10-26 04:25:02,-40.9006,174.886,1940,25.0,1841.0,74.0,New Zealand,40.230324830840814,1.288659793814433,2020-10-25
465,New Zealand,2021-10-26 04:22:09,-40.9006,174.886,5822,28.0,,,New Zealand,120.73244905420373,0.4809343868086568,2021-10-25
429,New Zealand,2020-10-27 04:24:45,-40.9006,174.886,1941,25.0,1848.0,68.0,New Zealand,40.251062111681456,1.287995878413189,2020-10-26
465,New Zealand,2021-10-27 04:22:32,-40.9006,174.886,5899,28.0,,,New Zealand,122.32921967893296,0.4746567214782166,2021-10-26
429,New Zealand,2020-10-28 04:24:39,-40.9006,174.886,1943,25.0,1852.0,66.0,New Zealand,40.29253667336273,1.2866700977869274,2020-10-27
465,New Zealand,2021-10-28 04:22:08,-40.9006,174.886,5995,28.0,,,New Zealand,124.31999863963438,0.4670558798999166,2021-10-27
430,New Zealand,2020-10-29 04:24:49,-40.9006,174.886,1949,25.0,1854.0,70.0,New Zealand,40.41696035840657,1.2827090815802975,2020-10-28
465,New Zealand,2021-10-29 04:22:03,-40.9006,174.886,6124,28.0,,,New Zealand,126.99510786807689,0.457217504898759,2021-10-28
430,New Zealand,2020-10-30 04:24:49,-40.9006,174.886,1950,25.0,1857.0,68.0,New Zealand,40.43769763924721,1.2820512820512822,2020-10-29
465,New Zealand,2021-10-30 04:22:03,-40.9006,174.886,6285,28.0,,,New Zealand,130.33381008341985,0.4455051710421638,2021-10-29
430,New Zealand,2020-10-31 04:24:44,-40.9006,174.886,1957,25.0,1857.0,75.0,New Zealand,40.58285860513169,1.2774655084312725,2020-10-30
465,New Zealand,2021-10-31 04:22:08,-40.9006,174.886,6428,28.0,,,New Zealand,133.29924124363131,0.4355942750466708,2021-10-30
430,New Zealand,2020-11-01 04:36:19,-40.9006,174.886,1959,25.0,1857.0,77.0,New Zealand,40.62433316681297,1.2761613067891782,2020-10-31
