,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
36,New York,US,2020-09-26 04:30:24,42.1657,-74.9481,456400,33117,76456.0,346827.0,36.0,2346.1000276504647,,,,84000036.0,USA,53067.214789107245,,2020-09-25,10323463.0,7.256134969325154
36,New York,US,2021-09-26 04:31:50,42.1657,-74.9481,2402248,55131,,,36.0,12348.628613547926,69198938.0,,2.294975373067227,84000036.0,USA,355713.4758001376,,2021-09-25,,
36,New York,US,2020-09-27 04:30:34,42.1657,-74.9481,457573,33120,76528.0,347925.0,36.0,2352.129772024772,,,,84000036.0,USA,53581.01789178856,,2020-09-26,10423416.0,7.23818931624025
36,New York,US,2021-09-27 04:31:36,42.1657,-74.9481,2408593,55188,,,36.0,12381.244749997186,69408319.0,,2.2912962048797785,84000036.0,USA,356789.787741175,,2021-09-26,,
36,New York,US,2020-09-28 04:30:36,42.1657,-74.9481,458605,33127,76595.0,348883.0,36.0,2357.434713366874,,,,84000036.0,USA,54016.77358710829,,2020-09-27,10508186.0,7.223427568386738
36,New York,US,2021-09-28 04:31:25,42.1657,-74.9481,2411626,55204,,,36.0,12396.835725860165,69588931.0,,2.289077991363503,84000036.0,USA,357718.21416140726,,2021-09-27,,
36,New York,US,2020-09-29 04:30:25,42.1657,-74.9481,459574,33136,76649.0,349789.0,36.0,2362.41580654565,,,,84000036.0,USA,54288.88829145472,,2020-09-28,10561122.0,7.210155491825038
36,New York,US,2021-09-29 04:31:45,42.1657,-74.9481,2416683,55245,,,36.0,12422.830966525871,69717631.0,,2.285984549897525,84000036.0,USA,358379.7896950589,,2021-09-28,,
36,New York,US,2020-09-30 04:30:25,42.1657,-74.9481,460553,33144,76649.0,350760.0,36.0,2367.448304194795,,,,84000036.0,USA,54742.43507396923,,2020-09-29,10649353.0,7.196565867554874
36,New York,US,2021-09-30 04:31:20,42.1657,-74.9481,2421755,55310,,,36.0,12448.903313897132,69852546.0,,2.283880904550625,84000036.0,USA,359073.313107045,,2021-09-29,,
36,New York,US,2020-10-01 04:30:28,42.1657,-74.9481,461537,33158,76754.0,351625.0,36.0,2372.5065040791246,,,,84000036.0,USA,55245.99326570595,,2020-09-30,10747313.0,7.184256083477598
36,New York,US,2021-10-01 04:31:22,42.1657,-74.9481,2426683,55358,,,36.0,12474.235436895076,70042806.0,,2.2812209093647584,84000036.0,USA,360051.3345602895,,2021-09-30,,
36,New York,US,2020-10-02 04:30:36,42.1657,-74.9481,462861,33166,76834.0,352861.0,36.0,2379.3124559560074,,,,84000036.0,USA,55807.42261018432,,2020-10-01,10856531.0,7.165434115209534
36,New York,US,2021-10-02 04:31:30,42.1657,-74.9481,2432444,55416,,,36.0,12503.849552274774,70281672.0,,2.2782024992147814,84000036.0,USA,361279.21258221054,,2021-10-01,,
36,New York,US,2020-10-03 04:30:36,42.1657,-74.9481,464620,33204,76834.0,354582.0,36.0,2388.35450229395,,,,84000036.0,USA,56421.67004796706,,2020-10-02,10976024.0,7.146485299814903
36,New York,US,2021-10-03 04:31:54,42.1657,-74.9481,2436048,55434,,,36.0,12522.375723395837,70502588.0,,2.275570924710843,84000036.0,USA,362414.8195798188,,2021-10-02,,
36,New York,US,2020-10-04 04:30:24,42.1657,-74.9481,466307,33207,77004.0,356096.0,36.0,2397.026436445235,,,,84000036.0,USA,57111.86245027324,,2020-10-03,11110291.0,7.121274182030294
36,New York,US,2021-10-04 04:31:20,42.1657,-74.9481,2439639,55457,,,36.0,12540.835068705415,70723797.0,,2.273164185356932,84000036.0,USA,363551.932728409,,2021-10-03,,
36,New York,US,2020-10-05 04:30:35,42.1657,-74.9481,467693,33221,77090.0,357382.0,36.0,2404.151096038406,,,,84000036.0,USA,57679.00283140963,,2020-10-04,11220620.0,7.103163827553545
36,New York,US,2021-10-05 04:32:02,42.1657,-74.9481,2445371,55498,,,36.0,12570.300111121043,70918716.0,,2.269512478883572,84000036.0,USA,364553.9035243985,,2021-10-04,,
36,New York,US,2020-10-06 04:30:27,42.1657,-74.9481,468840,33234,77141.0,358465.0,36.0,2410.0471887897543,,,,84000036.0,USA,58071.753546818494,,2020-10-05,11297024.0,7.088558996672639
36,New York,US,2021-10-06 04:32:22,42.1657,-74.9481,2449261,55531,,,36.0,12590.296450094664,71040909.0,,2.267255306804788,84000036.0,USA,365182.0301691808,,2021-10-05,,
36,New York,US,2020-10-07 04:30:35,42.1657,-74.9481,469989,33241,77192.0,359556.0,36.0,2415.953562435176,,,,84000036.0,USA,58567.08188284911,,2020-10-06,11393383.0,7.07271872320416
36,New York,US,2021-10-07 04:31:54,42.1657,-74.9481,2455444,55571,,,36.0,12622.079834123942,71183544.0,,2.263175213932796,84000036.0,USA,365915.237832292,,2021-10-06,,
36,New York,US,2020-10-08 04:30:35,42.1657,-74.9481,471207,33253,77267.0,360687.0,36.0,2422.214626926145,,,,84000036.0,USA,59123.51471280759,,2020-10-07,11501629.0,7.056983448887644
36,New York,US,2021-10-08 04:31:23,42.1657,-74.9481,2460966,55590,,,36.0,12650.465382661818,71379438.0,,2.258869078240008,84000036.0,USA,366922.2205641425,,2021-10-07,,
36,New York,US,2020-10-09 04:30:36,42.1657,-74.9481,473285,33261,77351.0,362673.0,36.0,2432.8964758688653,,,,84000036.0,USA,59873.04843570799,,2020-10-08,11647440.0,7.027689447161858
36,New York,US,2021-10-09 04:32:14,42.1657,-74.9481,2466780,55645,,,36.0,12680.351941734472,71605123.0,,2.2557747346743526,84000036.0,USA,368082.34235366987,,2021-10-08,,
36,New York,US,2020-10-10 04:30:24,42.1657,-74.9481,474894,33291,77432.0,364171.0,36.0,2441.16745515127,,,,84000036.0,USA,60589.11270795101,,2020-10-09,11786740.0,7.010195959519388
36,New York,US,2021-10-10 04:31:24,42.1657,-74.9481,2470550,55673,,,36.0,12699.731427063662,71834354.0,,2.2534658274473296,84000036.0,USA,369260.69216839015,,2021-10-09,,
36,New York,US,2020-10-11 04:30:32,42.1657,-74.9481,476397,33296,77514.0,365587.0,36.0,2448.893547047762,,,,84000036.0,USA,61280.90892973272,,2020-10-10,11921319.0,6.989128814833007
36,New York,US,2021-10-11 04:31:18,42.1657,-74.9481,2472757,55698,,,36.0,12711.076393674146,72050508.0,,2.25246556778527,84000036.0,USA,370371.8203572087,,2021-10-10,,
36,New York,US,2020-10-12 04:30:24,42.1657,-74.9481,477671,33299,77631.0,366741.0,36.0,2455.442476572798,,,,84000036.0,USA,61888.7873536367,,2020-10-11,12039573.0,6.971116102924397
36,New York,US,2021-10-12 04:31:32,42.1657,-74.9481,2480082,55749,,,36.0,12748.730168219588,72158514.0,,2.247869223678894,84000036.0,USA,370927.0194798783,,2021-10-11,,
36,New York,US,2020-10-13 04:30:36,42.1657,-74.9481,478925,33312,77631.0,367982.0,36.0,2461.888597157096,,,,84000036.0,USA,62360.64440849673,,2020-10-12,12131366.0,6.95557759565694
36,New York,US,2021-10-13 04:31:30,42.1657,-74.9481,2483362,55790,,,36.0,12765.590834500686,72365667.0,,2.2465512478647898,84000036.0,USA,371991.87850491743,,2021-10-12,,
36,New York,US,2020-10-14 04:30:28,42.1657,-74.9481,480129,33320,77755.0,369054.0,36.0,2468.0776953895484,,,,84000036.0,USA,62869.90849644443,,2020-10-13,12230436.0,6.939801594988014
36,New York,US,2021-10-14 04:31:55,42.1657,-74.9481,2487921,55852,,,36.0,12789.026132542009,72477231.0,,2.2449265872991946,84000036.0,USA,372565.3673381444,,2021-10-13,,
36,New York,US,2020-10-15 04:30:37,42.1657,-74.9481,481227,33330,77870.0,370027.0,36.0,2473.721906236087,,,,84000036.0,USA,63444.322610138064,,2020-10-14,12342180.0,6.926045296710284
36,New York,US,2021-10-15 04:32:14,42.1657,-74.9481,2492423,55898,,,36.0,12812.168425102222,72629825.0,,2.2427172273727214,84000036.0,USA,373349.76871329616,,2021-10-14,,
36,New York,US,2020-10-16 04:30:37,42.1657,-74.9481,482765,33353,78006.0,371406.0,36.0,2481.6279137788706,,,,84000036.0,USA,64129.0918408203,,2020-10-15,12475392.0,6.90874442016302
36,New York,US,2021-10-16 04:32:21,42.1657,-74.9481,2498646,55916,,,36.0,12844.157427012977,72829857.0,,2.2378520206543864,84000036.0,USA,374378.0226149855,,2021-10-15,,
36,New York,US,2020-10-17 04:30:24,42.1657,-74.9481,484512,33362,78117.0,373033.0,36.0,2490.6082747523706,,,,84000036.0,USA,64828.39311527591,,2020-10-16,12611431.0,6.885691169671752
36,New York,US,2021-10-17 04:31:29,42.1657,-74.9481,2502914,55935,,,36.0,12866.096854966554,73066718.0,,2.234795122804859,84000036.0,USA,375595.5940405975,,2021-10-16,,
36,New York,US,2020-10-18 04:30:24,42.1657,-74.9481,486207,33376,78235.0,374596.0,36.0,2499.321332479951,,,,84000036.0,USA,65650.72070866614,,2020-10-17,12771403.0,6.864565915340585
36,New York,US,2021-10-18 04:32:57,42.1657,-74.9481,2506247,55965,,,36.0,12883.229964940609,73283669.0,,2.233020129300903,84000036.0,USA,376710.8191657044,,2021-10-17,,
36,New York,US,2020-10-19 04:30:24,42.1657,-74.9481,487719,33389,78362.0,375968.0,36.0,2507.0936883997742,,,,84000036.0,USA,66312.62009048113,,2020-10-18,12900166.0,6.84595022953791
36,New York,US,2021-10-19 04:31:25,42.1657,-74.9481,2511182,56008,,,36.0,12908.59807106781,73492373.0,,2.230344116834224,84000036.0,USA,377783.6510240978,,2021-10-18,,
36,New York,US,2020-10-20 04:30:29,42.1657,-74.9481,488928,33405,78442.0,377081.0,36.0,2513.308488867411,,,,84000036.0,USA,66734.18301153192,,2020-10-19,12982175.0,6.832294325544866
36,New York,US,2021-10-20 04:31:26,42.1657,-74.9481,2514422,56038,,,36.0,12925.253119467434,73608158.0,,2.228663287228636,84000036.0,USA,378378.8376842677,,2021-10-19,,
36,New York,US,2020-10-21 04:30:32,42.1657,-74.9481,490166,33412,78530.0,378224.0,36.0,2519.6723622991185,,,,84000036.0,USA,67199.59908625469,,2020-10-20,13072715.0,6.816466258369614
36,New York,US,2021-10-21 04:31:52,42.1657,-74.9481,2519197,56077,,,36.0,12949.798754068728,73726938.0,,2.225987090330768,84000036.0,USA,378989.419983313,,2021-10-20,,
36,New York,US,2020-10-22 04:30:36,42.1657,-74.9481,491882,33420,78645.0,379817.0,36.0,2528.493369414474,,,,84000036.0,USA,67841.07033154495,,2020-10-21,13197504.0,6.794312457052707
36,New York,US,2021-10-22 04:31:18,42.1657,-74.9481,2523560,56130,,,36.0,12972.226524490812,73919743.0,,2.224238773795749,84000036.0,USA,379980.52387426654,,2021-10-21,,
36,New York,US,2020-10-23 04:30:40,42.1657,-74.9481,493774,33443,78753.0,381578.0,36.0,2538.219095208327,,,,84000036.0,USA,68536.7835739688,,2020-10-22,13332845.0,6.772936606625703
36,New York,US,2021-10-23 04:31:32,42.1657,-74.9481,2527230,56169,,,36.0,12991.09196511631,74130043.0,,2.2225519640080247,84000036.0,USA,381061.5598861309,,2021-10-22,,
36,New York,US,2020-10-24 04:30:33,42.1657,-74.9481,495608,33454,78854.0,383300.0,36.0,2547.646675074039,,,,84000036.0,USA,69264.19795326932,,2020-10-23,13474353.0,6.750092815289503
36,New York,US,2021-10-24 04:31:17,42.1657,-74.9481,2530860,56199,,,36.0,13009.75178786033,74329491.0,,2.2205495365211827,84000036.0,USA,382086.8117667505,,2021-10-23,,
36,New York,US,2020-10-25 04:30:24,42.1657,-74.9481,497732,33463,78960.0,385309.0,36.0,2558.5649845804583,,,,84000036.0,USA,70070.93971124361,,2020-10-24,13631293.0,6.723095963289481
36,New York,US,2021-10-25 04:31:58,42.1657,-74.9481,2533155,56222,,,36.0,13021.549113810062,74538052.0,,2.2194457109809704,84000036.0,USA,383158.90854121774,,2021-10-24,,
36,New York,US,2020-10-26 04:30:38,42.1657,-74.9481,499652,33471,79092.0,387089.0,36.0,2568.434642891345,,,,84000036.0,USA,70692.0599267147,,2020-10-25,13752123.0,6.698862408236132
36,New York,US,2021-10-26 04:33:10,42.1657,-74.9481,2537823,56270,,,36.0,13045.544720578408,74700789.0,,2.21725471004085,84000036.0,USA,383995.449470665,,2021-10-25,,
36,New York,US,2020-10-27 04:30:25,42.1657,-74.9481,501197,33479,79162.0,388556.0,36.0,2576.3766335633877,,,,84000036.0,USA,71114.1780160455,,2020-10-26,13834240.0,6.679808538359168
36,New York,US,2021-10-27 04:33:07,42.1657,-74.9481,2540255,56302,,,36.0,13058.046287772198,74826384.0,,2.2163916614670574,84000036.0,USA,384641.0639162671,,2021-10-26,,
36,New York,US,2020-10-28 04:30:37,42.1657,-74.9481,502978,33495,79230.0,390253.0,36.0,2585.5317697361425,,,,84000036.0,USA,71687.94443341247,,2020-10-27,13945858.0,6.659336988894147
36,New York,US,2021-10-28 04:32:59,42.1657,-74.9481,2544431,56341,,,36.0,13079.512794598377,74919358.0,,2.214286809113708,84000036.0,USA,385118.9918390777,,2021-10-27,,
36,New York,US,2020-10-29 04:30:35,42.1657,-74.9481,504689,33505,79366.0,391818.0,36.0,2594.327074616313,,,,84000036.0,USA,72354.45479621956,,2020-10-28,14075518.0,6.638741878661909
36,New York,US,2021-10-29 04:32:01,42.1657,-74.9481,2547865,56371,,,36.0,13097.16508972316,75085425.0,,2.21247986058916,84000036.0,USA,385972.6504571578,,2021-10-28,,
36,New York,US,2020-10-30 04:30:29,42.1657,-74.9481,507040,33524,79501.0,394015.0,36.0,2606.412265600113,,,,84000036.0,USA,73219.86447622623,,2020-10-29,14243871.0,6.611707163142947
36,New York,US,2021-10-30 04:31:53,42.1657,-74.9481,2553446,56410,,,36.0,13125.853924636214,75311120.0,,2.2091714490927163,84000036.0,USA,387132.8236511557,,2021-10-29,,
36,New York,US,2020-10-31 04:30:34,42.1657,-74.9481,509368,33553,79621.0,396194.0,36.0,2618.379226302064,,,,84000036.0,USA,73974.91903924428,,2020-10-30,14390756.0,6.587182547784706
36,New York,US,2021-10-31 04:32:19,42.1657,-74.9481,2556628,56413,,,36.0,13142.210827107696,75546813.0,,2.206539238403084,84000036.0,USA,388344.3910346285,,2021-10-30,,
36,New York,US,2020-11-01 04:39:05,42.1657,-74.9481,511761,33559,79717.0,398485.0,36.0,2630.680316061414,,,,84000036.0,USA,74678.96494631497,,2020-10-31,14527718.0,6.557553232856744
36,New York,US,2021-11-01 04:32:12,42.1657,-74.9481,2559583,56439,,,36.0,13157.400848101795,75546813.0,,2.205007612568141,84000036.0,USA,388344.3910346285,,2021-10-31,,
36,New York,US,2020-11-02 05:30:37,42.1657,-74.9481,513883,33582,79831.0,400470.0,36.0,2641.58834467376,,,,84000036.0,USA,75444.55742575871,,2020-11-01,14676653.0,6.534950562676718
36,New York,US,2021-11-02 04:32:36,42.1657,-74.9481,2564789,56510,,,36.0,13184.162015376003,75546813.0,,2.2033001545156345,84000036.0,USA,388344.3910346285,,2021-11-01,,
36,New York,US,2020-11-03 06:00:57,42.1657,-74.9481,515753,33593,79831.0,402329.0,36.0,2651.200980632801,,,,84000036.0,USA,75938.5595264538,,2020-11-02,14772754.0,6.513389161090677
36,New York,US,2021-11-03 06:26:25,42.1657,-74.9481,2567747,56533,,,36.0,13199.367457711212,75546813.0,,2.2016577178359085,84000036.0,USA,388344.3910346285,,2021-11-02,,
36,New York,US,2020-11-04 05:30:25,42.1657,-74.9481,517822,33603,79990.0,404229.0,36.0,2661.8365655521884,,,,84000036.0,USA,76595.86334861777,,2020-11-03,14900623.0,6.489295549435907
36,New York,US,2021-11-04 04:32:32,42.1657,-74.9481,2571761,56579,,,36.0,13220.001212117411,75546813.0,,2.2000100320364138,84000036.0,USA,388344.3910346285,,2021-11-03,,
36,New York,US,2020-11-05 06:05:43,42.1657,-74.9481,519890,33623,80109.0,406158.0,36.0,2672.46701002454,,,,84000036.0,USA,77282.2878032459,,2020-11-04,15034157.0,6.467329627421186
36,New York,US,2021-11-05 04:31:58,42.1657,-74.9481,2576396,56610,,,36.0,13243.827184133535,75546813.0,,2.197255390863827,84000036.0,USA,388344.3910346285,,2021-11-04,,
36,New York,US,2020-11-06 05:30:35,42.1657,-74.9481,523107,33687,80225.0,409195.0,36.0,2689.003828142313,,,,84000036.0,USA,78109.99744468377,,2020-11-05,15195176.0,6.439791476695972
36,New York,US,2021-11-06 04:32:28,42.1657,-74.9481,2581256,56660,,,36.0,13268.80975673297,75546813.0,,2.195055430379629,84000036.0,USA,388344.3910346285,,2021-11-05,,
36,New York,US,2020-11-07 05:30:37,42.1657,-74.9481,526318,33702,80368.0,412248.0,36.0,2705.509803577864,,,,84000036.0,USA,78936.09298575207,,2020-11-06,15355881.0,6.403353105916955
36,New York,US,2021-11-07 04:32:11,42.1657,-74.9481,2585365,56692,,,36.0,13289.931853607675,76678214.0,,2.1928044976241265,84000036.0,USA,394160.29795264726,,2021-11-06,,
36,New York,US,2020-11-08 05:30:26,42.1657,-74.9481,530218,33715,80494.0,416009.0,36.0,2725.5575470218537,,,,84000036.0,USA,79775.48172285782,,2020-11-07,15519172.0,6.358705287259203
36,New York,US,2021-11-08 04:32:16,42.1657,-74.9481,2589297,56712,,,36.0,13310.144091356848,76678214.0,,2.190247005268225,84000036.0,USA,394160.29795264726,,2021-11-07,,
36,New York,US,2020-11-09 05:30:38,42.1657,-74.9481,533797,33735,80646.0,419416.0,36.0,2743.955206966992,,,,84000036.0,USA,80524.14671020901,,2020-11-08,15664814.0,6.319818208045381
36,New York,US,2021-11-09 04:32:06,42.1657,-74.9481,2594515,56749,,,36.0,13336.966943995498,77050769.0,,2.1872681406736905,84000036.0,USA,396075.3971984872,,2021-11-08,,
36,New York,US,2020-11-10 05:42:01,42.1657,-74.9481,537243,33755,80764.0,422724.0,36.0,2761.66918745622,15776230.0,,6.283004152683237,84000036.0,USA,81096.87475727452,,2020-11-09,,
36,New York,US,2021-11-10 04:31:55,42.1657,-74.9481,2598730,56793,,,36.0,13358.633928256117,77162220.0,,2.1854136443570518,84000036.0,USA,396648.305161199,,2021-11-09,,
36,New York,US,2020-11-11 05:30:39,42.1657,-74.9481,541200,33771,80854.0,426575.0,36.0,2782.0099363813133,15904266.0,,6.240022172949002,84000036.0,USA,81755.03703409365,,2020-11-10,,
36,New York,US,2021-11-11 04:31:59,42.1657,-74.9481,2603833,56828,,,36.0,13384.865629485525,77277726.0,,2.1824748361358046,84000036.0,USA,397242.0576366456,,2021-11-10,,
36,New York,US,2020-11-12 05:30:39,42.1657,-74.9481,545453,33794,81020.0,430639.0,36.0,2803.872257629336,16068566.0,,6.195584220821959,84000036.0,USA,82599.61248225968,,2020-11-11,,
36,New York,US,2021-11-12 04:32:16,42.1657,-74.9481,2610481,56868,,,36.0,13419.039321386968,77431122.0,,2.1784491057395168,84000036.0,USA,398030.58165032096,,2021-11-11,,
36,New York,US,2020-11-13 05:30:30,42.1657,-74.9481,550678,33808,81198.0,435672.0,36.0,2830.731093397245,16231193.0,,6.139340957873748,84000036.0,USA,83435.58796253293,,2020-11-12,,
36,New York,US,2021-11-13 04:32:40,42.1657,-74.9481,2616725,56907,,,36.0,13451.1362726855,77645062.0,,2.174741327422637,84000036.0,USA,399130.3288893997,,2021-11-12,,
36,New York,US,2020-11-14 05:30:30,42.1657,-74.9481,556344,33827,81390.0,441127.0,36.0,2859.856866308436,16434914.0,,6.080230936255266,84000036.0,USA,84482.80497334138,,2020-11-13,,
36,New York,US,2021-11-14 04:32:00,42.1657,-74.9481,2622131,56922,,,36.0,13478.92552936709,77844664.0,,2.170829756408051,84000036.0,USA,400156.3723988632,,2021-11-13,,
36,New York,US,2020-11-15 05:30:30,42.1657,-74.9481,561921,33844,81585.0,446492.0,36.0,2888.525139433341,16619076.0,,6.022910693851983,84000036.0,USA,85429.47998055472,,2020-11-14,,
36,New York,US,2021-11-15 04:32:31,42.1657,-74.9481,2626522,56944,,,36.0,13501.497232306208,78047146.0,,2.168038188905328,84000036.0,USA,401197.2203957929,,2021-11-14,,
36,New York,US,2020-11-16 05:30:30,42.1657,-74.9481,566113,33866,81788.0,450459.0,36.0,2910.073893412111,16752278.0,,5.982197900419174,84000036.0,USA,86114.19780676659,,2020-11-15,,
36,New York,US,2021-11-16 04:33:28,42.1657,-74.9481,2633082,56976,,,36.0,13535.218564868406,78203615.0,,2.163852094237855,84000036.0,USA,402001.5410032128,,2021-11-15,,
36,New York,US,2020-11-17 05:30:30,42.1657,-74.9481,570323,33889,81908.0,454526.0,36.0,2931.715175437546,16876843.0,,5.94207142268504,84000036.0,USA,86754.51759192058,,2020-11-16,,
36,New York,US,2021-11-17 04:32:19,42.1657,-74.9481,2638106,57020,,,36.0,13561.044170781894,78317570.0,,2.1613991249782987,84000036.0,USA,402587.320645305,,2021-11-16,,
36,New York,US,2020-11-18 05:42:00,42.1657,-74.9481,574935,33985,82022.0,458928.0,36.0,2955.4229171718225,17036695.0,,5.911102994251524,84000036.0,USA,87576.22833166638,,2020-11-17,,
36,New York,US,2021-11-18 04:32:36,42.1657,-74.9481,2644177,57053,,,36.0,13592.251824743038,78419054.0,,2.15768460280836,84000036.0,USA,403108.99377239984,,2021-11-17,,
36,New York,US,2020-11-19 05:30:29,42.1657,-74.9481,579811,34016,82022.0,463773.0,36.0,2980.4877369238466,17191129.0,,5.866739334024363,84000036.0,USA,88370.08812936614,,2020-11-18,,
36,New York,US,2021-11-19 04:31:51,42.1657,-74.9481,2652280,57097,,,36.0,13633.904867083203,78579801.0,,2.1527515948542386,84000036.0,USA,403935.3052122436,,2021-11-18,,
36,New York,US,2020-11-20 05:30:34,42.1657,-74.9481,585635,34044,82507.0,469084.0,36.0,3010.4257004668707,17386368.0,,5.8131771495897615,84000036.0,USA,89373.70386840744,,2020-11-19,,
36,New York,US,2021-11-20 04:32:51,42.1657,-74.9481,2659870,57141,,,36.0,13672.920860093427,78797140.0,,2.1482628850282155,84000036.0,USA,405052.52483080095,,2021-11-19,,
36,New York,US,2020-11-21 05:30:30,42.1657,-74.9481,591368,34082,82766.0,474520.0,36.0,3039.8958833295355,17591834.0,,5.76324725044304,84000036.0,USA,90429.89095929531,,2020-11-20,,
36,New York,US,2021-11-21 04:32:41,42.1657,-74.9481,2665759,57158,,,36.0,13703.192952693851,79004607.0,,2.1441548166957327,84000036.0,USA,406118.9979562096,,2021-11-20,,
36,New York,US,2020-11-22 05:30:30,42.1657,-74.9481,597680,34126,83031.0,480523.0,36.0,3072.3423850265767,17799741.0,,5.709744344799893,84000036.0,USA,91498.62588140034,,2020-11-21,,
36,New York,US,2021-11-22 04:32:03,42.1657,-74.9481,2674200,57190,,,36.0,13746.5834661325,79206076.0,,2.138583501607957,84000036.0,USA,407154.63868029095,,2021-11-21,,
36,New York,US,2020-11-23 05:30:34,42.1657,-74.9481,603360,34150,83307.0,485903.0,36.0,3101.5401241962845,17996351.0,,5.659970830018563,84000036.0,USA,92509.28917332923,,2020-11-22,,
36,New York,US,2021-11-23 04:32:11,42.1657,-74.9481,2679503,57215,,,36.0,13773.843256769287,79397218.0,,2.1352840433468447,84000036.0,USA,408137.194007822,,2021-11-22,,
36,New York,US,2020-11-24 05:30:26,42.1657,-74.9481,609797,34177,83307.0,492313.0,36.0,3134.629181772941,18187840.0,,5.60465203994116,84000036.0,USA,93493.62823598208,,2020-11-23,,
36,New York,US,2021-11-24 04:32:22,42.1657,-74.9481,2685067,57250,,,36.0,13802.444704082713,79517427.0,,2.132162810090028,84000036.0,USA,408755.1220056832,,2021-11-23,,
36,New York,US,2020-11-25 05:30:40,42.1657,-74.9481,614679,34200,83701.0,496778.0,36.0,3159.7248442071864,18352601.0,,5.563879683542141,84000036.0,USA,94340.57343023214,,2020-11-24,,
36,New York,US,2021-11-25 04:33:28,42.1657,-74.9481,2692142,57298,,,36.0,13838.813366868924,79636380.0,,2.128342412844493,84000036.0,USA,409366.5936020661,,2021-11-24,,
36,New York,US,2020-11-26 05:30:40,42.1657,-74.9481,620712,34226,84001.0,502485.0,36.0,3190.737161180927,18525686.0,,5.5139903852350205,84000036.0,USA,95230.3077056175,,2020-11-25,,
36,New York,US,2021-11-26 04:32:55,42.1657,-74.9481,2699233,57322,,,36.0,13875.264276807728,79814472.0,,2.123640308191253,84000036.0,USA,410282.0660957652,,2021-11-25,,
36,New York,US,2020-11-27 05:30:26,42.1657,-74.9481,628024,34282,84339.0,509403.0,36.0,3228.324109914889,18743407.0,,5.458708584385311,84000036.0,USA,96349.49097494283,,2020-11-26,,
36,New York,US,2021-11-27 04:32:49,42.1657,-74.9481,2707049,57343,,,36.0,13915.442010848295,80041074.0,,2.1182845231098515,84000036.0,USA,411446.9016752254,,2021-11-26,,
36,New York,US,2020-11-28 05:30:35,42.1657,-74.9481,636302,34320,84723.0,517259.0,36.0,3270.876730486516,18962849.0,,5.3936652721506455,84000036.0,USA,97477.52095361872,,2020-11-27,,
36,New York,US,2021-11-28 04:32:14,42.1657,-74.9481,2710507,57401,,,36.0,13933.217676701966,80223718.0,,2.117721887455004,84000036.0,USA,412385.77348383673,,2021-11-27,,
36,New York,US,2020-11-29 05:30:26,42.1657,-74.9481,643163,34358,84938.0,523867.0,36.0,3306.145337606827,19115204.0,,5.342036155686817,84000036.0,USA,98260.69376192872,,2020-11-28,,
36,New York,US,2021-11-29 04:32:07,42.1657,-74.9481,2715335,57428,,,36.0,13958.03575499622,80315133.0,,2.1149508255887395,84000036.0,USA,412855.6874497168,,2021-11-28,,
36,New York,US,2020-11-30 05:30:26,42.1657,-74.9481,648641,34406,85287.0,528948.0,36.0,3334.3047064750767,19272524.0,,5.304320880117045,84000036.0,USA,99069.38888977704,,2020-11-29,,
36,New York,US,2021-11-30 04:33:39,42.1657,-74.9481,2722936,57477,,,36.0,13997.108292923853,80460322.0,,2.110846527424809,84000036.0,USA,413602.02381456026,,2021-11-29,,
36,New York,US,2020-12-01 05:30:26,42.1657,-74.9481,656413,34454,85556.0,536403.0,36.0,3374.256260846022,19421498.0,,5.248829624032431,84000036.0,USA,99835.18184665524,,2020-11-30,,
36,New York,US,2021-12-01 04:33:18,42.1657,-74.9481,2729595,57534,,,36.0,14031.338529742705,80559752.0,,2.1077852208844168,84000036.0,USA,414113.1384634412,,2021-11-30,,
36,New York,US,2020-12-02 05:30:41,42.1657,-74.9481,663500,34513,85808.0,543179.0,36.0,3410.686608996677,19568173.0,,5.201657874905803,84000036.0,USA,100589.15691579552,,2020-12-01,,
36,New York,US,2021-12-02 04:33:13,42.1657,-74.9481,2738968,57593,,,36.0,14079.519939819758,80690118.0,,2.102726282307789,84000036.0,USA,414783.2779818564,,2021-12-01,,
36,New York,US,2020-12-03 05:30:41,42.1657,-74.9481,671635,34573,86201.0,550861.0,36.0,3452.504145642024,19761724.0,,5.147587603385768,84000036.0,USA,101584.0955802385,,2020-12-02,,
36,New York,US,2021-12-03 04:32:59,42.1657,-74.9481,2750327,57643,,,36.0,14137.910277712135,80879024.0,,2.095859874116787,84000036.0,USA,415754.3392698129,,2021-12-02,,
36,New York,US,2020-12-04 05:30:41,42.1657,-74.9481,681783,34635,86201.0,560947.0,36.0,3504.669402172692,19965164.0,,5.08006213120597,84000036.0,USA,102629.86812542957,,2020-12-03,,
36,New York,US,2021-12-04 04:33:02,42.1657,-74.9481,2761545,57695,,,36.0,14195.57581257231,81112808.0,,2.0892290366443422,84000036.0,USA,416956.0935398923,,2021-12-03,,
36,New York,US,2020-12-05 05:30:31,42.1657,-74.9481,693629,34693,86638.0,572298.0,36.0,3565.563137772051,20173461.0,,5.00166515529195,84000036.0,USA,103700.607821879,,2020-12-04,,
