,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Date
615,South Africa,2022-03-28 04:20:33,-30.5595,22.9375,3713252,99966.0,,,South Africa,6260.890267513917,2.692141551394842,2022-03-27
3405,South Africa,3/28/20 23:05,-30.5595,22.9375,1187,1.0,31.0,1155.0,South Africa,,,2020-03-28
594,South Africa,2021-03-29 04:28:35,-30.5595,22.9375,1545431,52663.0,1471899.0,20869.0,South Africa,2605.741249722427,3.4076577990217616,2021-03-28
615,South Africa,2022-03-29 04:20:46,-30.5595,22.9375,3713833,99970.0,,,South Africa,6261.8698878697205,2.691828092431728,2022-03-28
3409,South Africa,3/29/20 23:08,-30.5595,22.9375,1280,2.0,31.0,1247.0,South Africa,,,2020-03-29
594,South Africa,2021-03-30 04:26:23,-30.5595,22.9375,1545979,52710.0,1472645.0,20624.0,South Africa,2606.665228990895,3.409490038351103,2021-03-29
615,South Africa,2022-03-30 04:20:45,-30.5595,22.9375,3715390,99976.0,,,South Africa,6264.495135535787,2.6908615246313308,2022-03-29
3414,South Africa,3/30/20 22:52,-30.5595,22.9375,1326,3.0,31.0,1292.0,South Africa,,,2020-03-30
594,South Africa,2021-03-31 04:26:25,-30.5595,22.9375,1546735,52788.0,1473588.0,20359.0,South Africa,2607.939915718928,3.4128664574086707,2021-03-30
615,South Africa,2022-03-31 04:20:56,-30.5595,22.9375,3717067,100020.0,,,South Africa,6267.322714428527,2.690831238715901,2022-03-30
2409,South Africa,2020-03-31 23:43:43,-30.5595,22.9375,1353,5.0,31.0,1317.0,South Africa,,,2020-03-31
594,South Africa,2021-04-01 04:27:05,-30.5595,22.9375,1548157,52846.0,1474319.0,20992.0,South Africa,2610.337540754989,3.413478090400392,2021-03-31
615,South Africa,2022-04-01 04:20:28,-30.5595,22.9375,3718953,100032.0,,,South Africa,6270.502686874384,2.6897893036023848,2022-03-31
2458,South Africa,2020-04-01 21:58:34,-30.5595,22.9375,1380,5.0,50.0,1325.0,South Africa,,,2020-04-01
594,South Africa,2021-04-02 04:20:36,-30.5595,22.9375,1549451,52897.0,1474826.0,21728.0,South Africa,2612.519345815934,3.4139188654562163,2021-04-01
615,South Africa,2022-04-02 04:20:47,-30.5595,22.9375,3718953,100032.0,,,South Africa,6270.502686874384,2.6897893036023848,2022-04-01
2543,South Africa,4/2/20 23:25,-30.5595,22.9375,1462,5.0,50.0,1407.0,South Africa,,,2020-04-02
594,South Africa,2021-04-03 04:20:44,-30.5595,22.9375,1550724,52946.0,1475398.0,22380.0,South Africa,2614.6657429122106,3.414276170356556,2021-04-02
615,South Africa,2022-04-03 04:20:48,-30.5595,22.9375,3718953,100032.0,,,South Africa,6270.502686874384,2.6897893036023848,2022-04-02
2598,South Africa,2020-04-03 22:46:20,-30.5595,22.9375,1505,9.0,95.0,1401.0,South Africa,,,2020-04-03
594,South Africa,2021-04-04 04:20:49,-30.5595,22.9375,1551501,52954.0,1476605.0,21942.0,South Africa,2615.975837604911,3.4130819122900986,2021-04-03
615,South Africa,2022-04-04 04:20:51,-30.5595,22.9375,3722954,100050.0,,,South Africa,6277.248747190336,2.6873821164591343,2022-04-03
2652,South Africa,4/4/20 23:34,-30.5595,22.9375,1585,9.0,95.0,1481.0,South Africa,,,2020-04-04
594,South Africa,2021-04-05 04:20:35,-30.5595,22.9375,1551964,52987.0,1477363.0,21614.0,South Africa,2616.7564989211533,3.414190019871595,2021-04-04
615,South Africa,2022-04-05 04:20:48,-30.5595,22.9375,3722954,100050.0,,,South Africa,6277.248747190336,2.6873821164591343,2022-04-04
2735,South Africa,2020-04-05 23:06:26,-30.5595,22.9375,1655,11.0,95.0,1549.0,South Africa,,,2020-04-05
594,South Africa,2021-04-06 04:20:32,-30.5595,22.9375,1552416,52995.0,1478088.0,21333.0,South Africa,2617.518613208284,3.4137112732669594,2021-04-05
615,South Africa,2022-04-06 04:20:49,-30.5595,22.9375,3725177,100067.0,,,South Africa,6280.996933164432,2.686234774884522,2022-04-05
2780,South Africa,4/6/20 23:21,-30.5595,22.9375,1686,12.0,95.0,1579.0,South Africa,,,2020-04-06
594,South Africa,2021-04-07 04:20:53,-30.5595,22.9375,1552853,53032.0,1478820.0,21001.0,South Africa,2618.2554360920803,3.4151333062434115,2021-04-06
615,South Africa,2022-04-07 04:20:53,-30.5595,22.9375,3727208,100070.0,,,South Africa,6284.421389175855,2.684851502787073,2022-04-06
2829,South Africa,2020-04-07 23:04:29,-30.5595,22.9375,1749,13.0,95.0,1641.0,South Africa,,,2020-04-07
594,South Africa,2021-04-08 04:21:13,-30.5595,22.9375,1553609,53111.0,1479821.0,20677.0,South Africa,2619.530122820113,3.418556406405988,2021-04-07
615,South Africa,2022-04-08 04:20:48,-30.5595,22.9375,3728689,100075.0,,,South Africa,6286.918493731694,2.6839192005554766,2022-04-07
2855,South Africa,2020-04-08 22:51:39,-30.5595,22.9375,1845,18.0,95.0,1732.0,South Africa,,,2020-04-08
594,South Africa,2021-04-09 04:21:13,-30.5595,22.9375,1554975,53173.0,1480632.0,21170.0,South Africa,2621.8333266170607,3.4195405070821074,2021-04-08
615,South Africa,2022-04-09 04:20:42,-30.5595,22.9375,3730066,100084.0,,,South Africa,6289.240244557754,2.683169681179904,2022-04-08
2883,South Africa,2020-04-09 23:02:19,-30.5595,22.9375,1934,18.0,95.0,1821.0,South Africa,,,2020-04-09
594,South Africa,2021-04-10 04:20:59,-30.5595,22.9375,1556242,53226.0,1481637.0,21379.0,South Africa,2623.9696071520043,3.4201621598697374,2021-04-09
615,South Africa,2022-04-10 04:20:52,-30.5595,22.9375,3731247,100096.0,,,South Africa,6291.231521046917,2.682642022894759,2022-04-09
2912,South Africa,2020-04-10 22:53:48,-30.5595,22.9375,2003,24.0,410.0,1569.0,South Africa,,,2020-04-10
594,South Africa,2021-04-11 04:20:56,-30.5595,22.9375,1557527,53256.0,1482682.0,21589.0,South Africa,2626.1362373709485,3.4192665680915963,2021-04-10
615,South Africa,2022-04-11 04:21:02,-30.5595,22.9375,3732075,100096.0,,,South Africa,6292.627606510951,2.6820468506125947,2022-04-10
2936,South Africa,2020-04-11 22:45:13,-30.5595,22.9375,2028,25.0,410.0,1593.0,South Africa,,,2020-04-11
594,South Africa,2021-04-12 04:21:00,-30.5595,22.9375,1558458,53322.0,1483296.0,21840.0,South Africa,2627.705990471211,3.421458903608567,2021-04-11
615,South Africa,2022-04-12 04:20:49,-30.5595,22.9375,3732628,100098.0,,,South Africa,6293.560016247197,2.681703078903121,2022-04-11
2959,South Africa,2020-04-12 23:17:00,-30.5595,22.9375,2173,25.0,410.0,1738.0,South Africa,,,2020-04-12
594,South Africa,2021-04-13 04:20:37,-30.5595,22.9375,1559113,53356.0,1484356.0,21401.0,South Africa,2628.810381750128,3.4222022393501947,2021-04-12
615,South Africa,2022-04-13 04:21:03,-30.5595,22.9375,3733919,100116.0,,,South Africa,6295.736763027476,2.6812579490878083,2022-04-12
2973,South Africa,2020-04-13 23:07:34,-30.5595,22.9375,2272,27.0,410.0,1835.0,South Africa,,,2020-04-13
594,South Africa,2021-04-14 04:20:41,-30.5595,22.9375,1559960,53423.0,1485315.0,21222.0,South Africa,2630.23850299172,3.424639093310085,2021-04-13
615,South Africa,2022-04-13 23:21:06,-30.5595,22.9375,3735578,100132.0,,,South Africa,6298.533992236215,2.6804954949408097,2022-04-13
2985,South Africa,2020-04-14 23:33:12,-30.5595,22.9375,2415,27.0,410.0,1978.0,South Africa,,,2020-04-14
594,South Africa,2021-04-15 04:20:54,-30.5595,22.9375,1561559,53498.0,1486873.0,21188.0,South Africa,2632.9345665871224,3.4259352352360684,2021-04-14
615,South Africa,2022-04-15 04:20:57,-30.5595,22.9375,3737346,100138.0,,,South Africa,6301.515005642512,2.6793879935119733,2022-04-14
2998,South Africa,2020-04-15 22:56:32,-30.5595,22.9375,2506,34.0,410.0,2062.0,South Africa,,,2020-04-15
594,South Africa,2021-04-16 04:20:46,-30.5595,22.9375,1562931,53571.0,1488060.0,21300.0,South Africa,2635.247886945404,3.427598531221148,2021-04-15
615,South Africa,2022-04-16 04:20:48,-30.5595,22.9375,3739192,100142.0,,,South Africa,6304.627534346148,2.678172182653365,2022-04-15
3013,South Africa,2020-04-16 23:30:31,-30.5595,22.9375,2605,48.0,903.0,1654.0,South Africa,,,2020-04-16
594,South Africa,2021-04-17 04:20:40,-30.5595,22.9375,1564355,53663.0,1488572.0,22120.0,South Africa,2637.6488841685764,3.430359477228634,2021-04-16
615,South Africa,2022-04-17 04:20:59,-30.5595,22.9375,3740398,100144.0,,,South Africa,6306.660963174199,2.6773621416758324,2022-04-16
3017,South Africa,2020-04-17 23:30:32,-30.5595,22.9375,2783,50.0,903.0,1830.0,South Africa,,,2020-04-17
594,South Africa,2021-04-18 04:20:41,-30.5595,22.9375,1565680,53711.0,1489457.0,22512.0,South Africa,2639.882958129745,3.430522201216085,2021-04-17
615,South Africa,2022-04-18 04:21:12,-30.5595,22.9375,3741230,100147.0,,,South Africa,6308.0637930124585,2.67684691932867,2022-04-17
3025,South Africa,2020-04-18 22:32:28,-30.5595,22.9375,3034,52.0,903.0,2079.0,South Africa,,,2020-04-18
594,South Africa,2021-04-19 04:20:57,-30.5595,22.9375,1566769,53736.0,1490143.0,22890.0,South Africa,2641.719114011792,3.4297334195404683,2021-04-18
615,South Africa,2022-04-19 04:21:00,-30.5595,22.9375,3742107,100181.0,,,South Africa,6309.542497060716,2.677128152669072,2022-04-18
3044,South Africa,2020-04-19 23:40:41,-30.5595,22.9375,3158,54.0,903.0,2201.0,South Africa,,,2020-04-19
594,South Africa,2021-04-20 04:20:41,-30.5595,22.9375,1567513,53757.0,1490876.0,22880.0,South Africa,2642.9735676171567,3.429445242240415,2021-04-19
615,South Africa,2022-04-20 04:20:45,-30.5595,22.9375,3743582,100195.0,,,South Africa,6312.0294850552245,2.676447317034861,2022-04-19
3053,South Africa,2020-04-20 23:36:27,-30.5595,22.9375,3300,58.0,1055.0,2187.0,South Africa,,,2020-04-20
594,South Africa,2021-04-21 04:21:14,-30.5595,22.9375,1568366,53887.0,1494630.0,19849.0,South Africa,2644.4118054200826,3.4358689234528166,2021-04-20
615,South Africa,2022-04-21 04:20:46,-30.5595,22.9375,3746424,100211.0,,,South Africa,6316.821362940237,2.674844064633368,2022-04-20
3063,South Africa,2020-04-21 23:30:30,-30.5595,22.9375,3465,58.0,1055.0,2352.0,South Africa,,,2020-04-21
594,South Africa,2021-04-22 04:20:53,-30.5595,22.9375,1569935,53940.0,1495864.0,20131.0,South Africa,2647.057286208817,3.4358110367626686,2021-04-21
615,South Africa,2022-04-22 04:20:45,-30.5595,22.9375,3750830,100276.0,,,South Africa,6324.2502911462025,2.6734349463985305,2022-04-21
3071,South Africa,2020-04-22 23:30:32,-30.5595,22.9375,3635,65.0,1055.0,2515.0,South Africa,,,2020-04-22
594,South Africa,2021-04-23 04:20:52,-30.5595,22.9375,1571348,53995.0,1496756.0,20597.0,South Africa,2649.4397364028778,3.4362216390003995,2021-04-22
615,South Africa,2022-04-23 04:20:50,-30.5595,22.9375,3755459,100286.0,,,South Africa,6332.05521821507,2.6704059344010944,2022-04-22
3084,South Africa,2020-04-24 03:30:31,-30.5595,22.9375,3953,75.0,1473.0,2405.0,South Africa,,,2020-04-23
594,South Africa,2021-04-24 04:20:38,-30.5595,22.9375,1572985,54066.0,1499110.0,19809.0,South Africa,2652.1998715533928,3.4371592863250444,2021-04-23
615,South Africa,2022-04-24 04:20:56,-30.5595,22.9375,3759689,100298.0,,,South Africa,6339.187393955252,2.66772065455414,2022-04-23
3090,South Africa,2020-04-25 06:30:33,-30.5595,22.9375,4220,79.0,1473.0,2668.0,South Africa,,,2020-04-24
594,South Africa,2021-04-25 04:20:32,-30.5595,22.9375,1574370,54125.0,1500360.0,19885.0,South Africa,2654.535111127897,3.437883089743834,2021-04-24
615,South Africa,2022-04-25 04:20:56,-30.5595,22.9375,3762911,100303.0,,,South Africa,6344.619987391392,2.665569289308198,2022-04-24
3096,South Africa,2020-04-26 02:30:31,-30.5595,22.9375,4361,86.0,1473.0,2802.0,South Africa,,,2020-04-25
594,South Africa,2021-04-26 04:21:04,-30.5595,22.9375,1575471,54148.0,1501185.0,20138.0,South Africa,2656.391500132612,3.436940445111335,2021-04-25
615,South Africa,2022-04-26 04:20:51,-30.5595,22.9375,3764865,100333.0,,,South Africa,6347.914614199032,2.6649826753416126,2022-04-25
3104,South Africa,2020-04-27 02:30:33,-30.5595,22.9375,4546,87.0,1473.0,2986.0,South Africa,,,2020-04-26
594,South Africa,2021-04-27 04:20:52,-30.5595,22.9375,1576320,54186.0,1501880.0,20254.0,South Africa,2657.8229935613144,3.4375,2021-04-26
615,South Africa,2022-04-27 04:20:52,-30.5595,22.9375,3769927,100348.0,,,South Africa,6356.449619777472,2.6618022046580743,2022-04-26
3116,South Africa,2020-04-28 02:30:32,-30.5595,22.9375,4793,90.0,1473.0,3230.0,South Africa,,,2020-04-27
594,South Africa,2021-04-28 04:20:32,-30.5595,22.9375,1577200,54237.0,1502986.0,19977.0,South Africa,2659.306755890241,3.4388156226223687,2021-04-27
615,South Africa,2022-04-28 04:20:47,-30.5595,22.9375,3776298,100351.0,,,South Africa,6367.191721820192,2.6573909156533726,2022-04-27
3135,South Africa,2020-04-29 02:32:29,-30.5595,22.9375,4996,93.0,2073.0,2830.0,South Africa,,,2020-04-28
594,South Africa,2021-04-29 04:20:55,-30.5595,22.9375,1578450,54285.0,1503611.0,20554.0,South Africa,2661.41437283474,3.439133326998004,2021-04-28
615,South Africa,2022-04-29 04:20:59,-30.5595,22.9375,3780444,100355.0,,,South Africa,6374.182265701704,2.654582371806063,2022-04-28
3140,South Africa,2020-04-30 02:32:27,-30.5595,22.9375,5350,103.0,2073.0,3174.0,South Africa,,,2020-04-29
594,South Africa,2021-04-30 04:21:03,-30.5595,22.9375,1579536,54331.0,1504426.0,20779.0,South Africa,2663.24547043612,3.4396810202489845,2021-04-29
615,South Africa,2022-04-30 04:21:05,-30.5595,22.9375,3785398,100360.0,,,South Africa,6382.53517317614,2.6512403715540613,2022-04-29
3148,South Africa,2020-05-01 02:32:28,-30.5595,22.9375,5647,103.0,2073.0,3471.0,South Africa,,,2020-04-30
594,South Africa,2021-05-01 04:20:47,-30.5595,22.9375,1581210,54350.0,1505620.0,21240.0,South Africa,2666.067991048192,3.437241100170123,2021-04-30
615,South Africa,2022-05-01 04:20:57,-30.5595,22.9375,3791125,100363.0,,,South Africa,6392.191430969054,2.647314451515052,2022-04-30
3159,South Africa,2020-05-02 02:32:27,-30.5595,22.9375,5951,116.0,2382.0,3453.0,South Africa,,,2020-05-01
594,South Africa,2021-05-02 04:20:48,-30.5595,22.9375,1582842,54406.0,1506732.0,21704.0,South Africa,2668.819695730929,3.4372350493605803,2021-05-01
615,South Africa,2022-05-02 04:21:10,-30.5595,22.9375,3795763,100363.0,,,South Africa,6400.01153287992,2.6440797278439145,2022-05-01
3163,South Africa,2020-05-03 02:32:28,-30.5595,22.9375,6336,123.0,2549.0,3664.0,South Africa,,,2020-05-02
594,South Africa,2021-05-03 04:20:39,-30.5595,22.9375,1584064,54417.0,1507778.0,21869.0,South Africa,2670.880102055871,3.435277867560907,2021-05-02
615,South Africa,2022-05-03 04:21:00,-30.5595,22.9375,3798413,100370.0,,,South Africa,6404.479680802257,2.642419347237912,2022-05-02
3169,South Africa,2020-05-04 02:32:28,-30.5595,22.9375,6783,131.0,2549.0,4103.0,South Africa,,,2020-05-03
594,South Africa,2021-05-04 04:20:34,-30.5595,22.9375,1584961,54452.0,1508558.0,21951.0,South Africa,2672.392527975243,3.435541947088919,2021-05-03
615,South Africa,2022-05-04 04:20:59,-30.5595,22.9375,3802198,100377.0,,,South Africa,6410.861544910198,2.639972984047648,2022-05-03
3172,South Africa,2020-05-05 02:32:34,-30.5595,22.9375,7220,138.0,2746.0,4336.0,South Africa,,,2020-05-04
594,South Africa,2021-05-05 04:20:43,-30.5595,22.9375,1586148,54511.0,1509656.0,21981.0,South Africa,2674.3939210257386,3.4366906492962825,2021-05-04
615,South Africa,2022-05-05 04:20:55,-30.5595,22.9375,3808368,100407.0,,,South Africa,6421.264742148242,2.636483659142184,2022-05-04
3180,South Africa,2020-05-06 02:32:31,-30.5595,22.9375,7572,148.0,2746.0,4678.0,South Africa,,,2020-05-05
594,South Africa,2021-05-06 04:20:38,-30.5595,22.9375,1588221,54557.0,1510385.0,23279.0,South Africa,2677.889192966494,3.435101286281947,2021-05-05
615,South Africa,2022-05-06 04:21:00,-30.5595,22.9375,3818125,100471.0,,,South Africa,6437.715956970218,2.631422491406122,2022-05-05
3187,South Africa,2020-05-07 02:32:28,-30.5595,22.9375,7808,153.0,3153.0,4502.0,South Africa,,,2020-05-06
594,South Africa,2021-05-07 04:20:40,-30.5595,22.9375,1590370,54620.0,1511905.0,23845.0,South Africa,2681.512608017476,3.434420920917774,2021-05-06
615,South Africa,2022-05-07 04:21:09,-30.5595,22.9375,3827378,100505.0,,,South Africa,6453.317380640173,2.625949148477104,2022-05-06
3194,South Africa,2020-05-08 02:32:32,-30.5595,22.9375,8232,161.0,3153.0,4918.0,South Africa,,,2020-05-07
594,South Africa,2021-05-08 04:21:04,-30.5595,22.9375,1592626,54687.0,1513202.0,24737.0,South Africa,2685.3164350789066,3.4337628545559347,2021-05-07
615,South Africa,2022-05-08 04:20:49,-30.5595,22.9375,3835902,100516.0,,,South Africa,6467.689642108096,2.620400625459149,2022-05-07
3201,South Africa,2020-05-09 02:32:35,-30.5595,22.9375,8895,178.0,3153.0,5564.0,South Africa,,,2020-05-08
594,South Africa,2021-05-09 04:20:35,-30.5595,22.9375,1592626,54687.0,1513202.0,24737.0,South Africa,2685.3164350789066,3.4337628545559347,2021-05-08
615,South Africa,2022-05-09 04:20:54,-30.5595,22.9375,3841388,100523.0,,,South Africa,6476.93955135411,2.6168405794988687,2022-05-08
3203,South Africa,2020-05-10 02:32:30,-30.5595,22.9375,9420,186.0,3983.0,5251.0,South Africa,,,2020-05-09
594,South Africa,2021-05-10 04:20:38,-30.5595,22.9375,1596595,54735.0,1516256.0,25604.0,South Africa,2692.008540401078,3.4282332087974723,2021-05-09
615,South Africa,2022-05-10 04:20:50,-30.5595,22.9375,3844625,100533.0,,,South Africa,6482.397436193583,2.614897421725136,2022-05-09
3205,South Africa,2020-05-11 02:32:30,-30.5595,22.9375,10015,194.0,4173.0,5648.0,South Africa,,,2020-05-10
594,South Africa,2021-05-11 04:20:41,-30.5595,22.9375,1597724,54825.0,1517350.0,25549.0,South Africa,2693.912140025349,3.4314437287040818,2021-05-10
615,South Africa,2022-05-11 04:20:48,-30.5595,22.9375,3852148,100559.0,,,South Africa,6495.081918012352,2.610465641507024,2022-05-10
3205,South Africa,2020-05-12 03:32:27,-30.5595,22.9375,10652,206.0,4357.0,6089.0,South Africa,,,2020-05-11
594,South Africa,2021-05-12 04:21:29,-30.5595,22.9375,1599272,54896.0,1519258.0,25118.0,South Africa,2696.522212849416,3.43256181562611,2021-05-11
615,South Africa,2022-05-12 04:20:54,-30.5595,22.9375,3862165,100609.0,,,South Africa,6511.971517158784,2.604989688426051,2022-05-11
3208,South Africa,2020-05-13 03:32:26,-30.5595,22.9375,11350,206.0,4357.0,6787.0,South Africa,,,2020-05-12
594,South Africa,2021-05-13 04:20:51,-30.5595,22.9375,1602031,54968.0,1519734.0,27329.0,South Africa,2701.174144969312,3.4311445908350087,2021-05-12
615,South Africa,2022-05-13 04:20:51,-30.5595,22.9375,3871085,100630.0,,,South Africa,6527.011471674724,2.5995295892495256,2022-05-12
3210,South Africa,2020-05-14 03:32:28,-30.5595,22.9375,12074,219.0,4745.0,7110.0,South Africa,,,2020-05-13
594,South Africa,2021-05-14 04:20:41,-30.5595,22.9375,1605252,55012.0,1520878.0,29362.0,South Africa,2706.605052311896,3.427000869645389,2021-05-13
615,South Africa,2022-05-14 04:20:48,-30.5595,22.9375,3879434,100744.0,,,South Africa,6541.088666770418,2.5968736676535804,2022-05-13
3266,South Africa,2020-05-15 02:33:02,-30.5595,22.9375,12739,238.0,5676.0,6825.0,South Africa,,,2020-05-14
594,South Africa,2021-05-15 04:20:58,-30.5595,22.9375,1608393,55124.0,1522165.0,31104.0,South Africa,2711.901072170031,3.427271817273515,2021-05-14
615,South Africa,2022-05-15 04:20:53,-30.5595,22.9375,3887449,100753.0,,,South Africa,6554.602706618541,2.5917510429075725,2022-05-14
3272,South Africa,2020-05-16 02:32:19,-30.5595,22.9375,13524,247.0,6083.0,7194.0,South Africa,,,2020-05-15
594,South Africa,2021-05-16 04:20:49,-30.5595,22.9375,1611143,55183.0,1523243.0,32717.0,South Africa,2716.5378294479274,3.425083931097364,2021-05-15
616,South Africa,2022-05-16 04:20:47,-30.5595,22.9375,3891793,100755.0,,,South Africa,6561.927097024061,2.588909533472104,2022-05-15
3276,South Africa,2020-05-17 02:32:32,-30.5595,22.9375,14355,261.0,6478.0,7616.0,South Africa,,,2020-05-16
594,South Africa,2021-05-17 04:20:34,-30.5595,22.9375,1613728,55210.0,1524352.0,34166.0,South Africa,2720.89638128915,3.421270499117571,2021-05-16
616,South Africa,2022-05-17 04:20:59,-30.5595,22.9375,3894745,100771.0,,,South Africa,6566.904445200189,2.5873580940472354,2022-05-16
3279,South Africa,2020-05-18 02:32:21,-30.5595,22.9375,15515,264.0,7006.0,8245.0,South Africa,,,2020-05-17
594,South Africa,2021-05-18 04:20:33,-30.5595,22.9375,1615485,55260.0,1526638.0,33587.0,South Africa,2723.8588476663367,3.42064457423003,2021-05-17
616,South Africa,2022-05-18 04:20:50,-30.5595,22.9375,3899841,100812.0,,,South Africa,6575.49677795952,2.5850284665451744,2022-05-17
3280,South Africa,2020-05-19 02:32:18,-30.5595,22.9375,16433,286.0,7298.0,8849.0,South Africa,,,2020-05-18
594,South Africa,2021-05-19 04:20:42,-30.5595,22.9375,1617840,55340.0,1527968.0,34532.0,South Africa,2727.829597989772,3.420610196311131,2021-05-18
616,South Africa,2022-05-19 04:20:54,-30.5595,22.9375,3908020,100867.0,,,South Africa,6589.287337150761,2.5810256856413223,2022-05-18
3286,South Africa,2020-05-20 02:32:19,-30.5595,22.9375,17200,312.0,7960.0,8928.0,South Africa,,,2020-05-19
594,South Africa,2021-05-20 04:21:05,-30.5595,22.9375,1621362,55507.0,1528868.0,36987.0,South Africa,2733.76801949259,3.4234797657771674,2021-05-19
616,South Africa,2022-05-20 04:20:57,-30.5595,22.9375,3908020,100867.0,,,South Africa,6589.287337150761,2.5810256856413223,2022-05-19
3366,South Africa,2020-05-21 02:32:48,-30.5595,22.9375,18003,339.0,8950.0,8714.0,South Africa,,,2020-05-20
594,South Africa,2021-05-21 04:20:43,-30.5595,22.9375,1625003,55568.0,1531993.0,37442.0,South Africa,2739.907086128525,3.419562917729998,2021-05-20
616,South Africa,2022-05-21 04:20:58,-30.5595,22.9375,3921633,100916.0,,,South Africa,6612.240128723126,2.573315759021816,2022-05-20
3368,South Africa,2020-05-22 02:36:51,-30.5595,22.9375,19137,369.0,8950.0,9818.0,South Africa,,,2020-05-21
594,South Africa,2021-05-22 04:20:45,-30.5595,22.9375,1628335,55719.0,1534350.0,38266.0,South Africa,2745.52514985578,3.4218388722222395,2021-05-21
616,South Africa,2022-05-22 04:20:52,-30.5595,22.9375,3926652,100931.0,,,South Africa,6620.702632278676,2.5704085821712748,2022-05-21
3375,South Africa,2020-05-23 02:32:42,-30.5595,22.9375,20125,397.0,10104.0,9624.0,South Africa,,,2020-05-22
594,South Africa,2021-05-23 04:20:51,-30.5595,22.9375,1632571,55772.0,1537430.0,39369.0,South Africa,2752.667442157296,3.416206707089615,2021-05-22
616,South Africa,2022-05-26 04:20:50,-30.5595,22.9375,3941045,101043.0,,,South Africa,6644.970576824408,2.5638631378225827,2022-05-22
3377,South Africa,2020-05-24 02:32:43,-30.5595,22.9375,21343,407.0,10104.0,10832.0,South Africa,,,2020-05-23
594,South Africa,2021-05-24 04:20:53,-30.5595,22.9375,1635465,55802.0,1539395.0,40268.0,South Africa,2757.5469969071987,3.4119959766794152,2021-05-23
616,South Africa,2022-05-24 04:20:57,-30.5595,22.9375,3931534,100952.0,,,South Africa,6628.934141017109,2.56775090842404,2022-05-23
3381,South Africa,2020-05-25 02:32:44,-30.5595,22.9375,22583,429.0,11100.0,11054.0,South Africa,,,2020-05-24
594,South Africa,2021-05-25 04:21:08,-30.5595,22.9375,1637848,55874.0,1541250.0,40724.0,South Africa,2761.5649578501902,3.411427678270511,2021-05-24
616,South Africa,2022-05-25 04:20:56,-30.5595,22.9375,3935761,101002.0,,,South Africa,6636.061258476625,2.566263551064204,2022-05-24
3382,South Africa,2020-05-26 02:32:35,-30.5595,22.9375,23615,481.0,11917.0,11217.0,South Africa,,,2020-05-25
594,South Africa,2021-05-26 04:20:35,-30.5595,22.9375,1637848,55976.0,1543951.0,37921.0,South Africa,2761.5649578501902,3.417655362402372,2021-05-25
616,South Africa,2022-05-26 04:20:50,-30.5595,22.9375,3941045,101043.0,,,South Africa,6644.970576824408,2.5638631378225827,2022-05-25
3383,South Africa,2020-05-27 02:32:31,-30.5595,22.9375,24264,524.0,12741.0,10999.0,South Africa,,,2020-05-26
594,South Africa,2021-05-27 04:20:59,-30.5595,22.9375,1645555,56077.0,1546583.0,42895.0,South Africa,2774.559680883189,3.407786430717904,2021-05-26
616,South Africa,2022-05-27 04:20:56,-30.5595,22.9375,3944845,101092.0,,,South Africa,6651.377732335683,2.5626355408133907,2022-05-26
3387,South Africa,2020-05-28 02:32:31,-30.5595,22.9375,25937,552.0,13451.0,11934.0,South Africa,,,2020-05-27
595,South Africa,2021-05-28 04:20:36,-30.5595,22.9375,1649977,56170.0,1548092.0,45715.0,South Africa,2782.0155865860465,3.4042898779801174,2021-05-27
616,South Africa,2022-05-28 04:21:07,-30.5595,22.9375,3948119,101128.0,,,South Africa,6656.8980026367135,2.5614222874234542,2022-05-27
3491,South Africa,2020-05-29 02:32:50,-30.5595,22.9375,27403,577.0,14370.0,12456.0,South Africa,,,2020-05-28
595,South Africa,2021-05-29 04:20:41,-30.5595,22.9375,1654551,56293.0,1551520.0,46738.0,South Africa,2789.727778509355,3.4023127724681803,2021-05-28
616,South Africa,2022-05-29 04:20:53,-30.5595,22.9375,3952193,101142.0,,,South Africa,6663.767147782222,2.55913615554706,2022-05-28
3495,South Africa,2020-05-30 02:32:48,-30.5595,22.9375,29240,611.0,15093.0,13536.0,South Africa,49.30137556570546,2.0896032831737346,2020-05-29
595,South Africa,2021-05-30 04:20:55,-30.5595,22.9375,1659070,56363.0,1554184.0,48523.0,South Africa,2797.3472352871054,3.397264732651425,2021-05-29
616,South Africa,2022-05-30 04:20:50,-30.5595,22.9375,3953967,101146.0,,,South Africa,6666.758277749855,2.558089129221362,2022-05-29
3498,South Africa,2020-05-31 02:32:45,-30.5595,22.9375,30967,643.0,16116.0,14208.0,South Africa,52.21325913622439,2.076403913843769,2020-05-30
595,South Africa,2021-05-31 03:08:59,-30.5595,22.9375,1659070,56363.0,1554184.0,48523.0,South Africa,2797.3472352871054,3.397264732651425,2021-05-30
616,South Africa,2022-05-31 04:20:51,-30.5595,22.9375,3954971,101162.0,,,South Africa,6668.451115679675,2.557844292663588,2022-05-30
3499,South Africa,2020-06-01 02:32:46,-30.5595,22.9375,32683,683.0,16809.0,15191.0,South Africa,55.10659567763173,2.0897714408102077,2020-05-31
595,South Africa,2021-06-01 04:23:09,-30.5595,22.9375,1665617,56506.0,1559337.0,49774.0,South Africa,2808.38608979561,3.392496594355125,2021-05-31
